date,ticker,close,trend_bear,trend_neutral,trend_bull,vol_low,vol_mid,vol_high,stress_low,stress_mid,stress_high,ac_negative,ac_neutral,ac_positive,macro_calm,macro_neutral,macro_stress
2021-04-23,DOT,0.569717565924538,0.0,0.0,0.0,0.9564050309572544,0.9883742570238631,0.5759635231195143,0.0,0.0,0.0,0.03729633070578228,0.9009531426676316,0.0,0.9695947446474544,0.9686519318085806,0.5183821696927208
2021-04-24,DOT,0.5045524306870502,0.0,0.0,0.0,0.9665035818732703,0.9820248284391079,0.5533045963376013,0.0,0.0,0.0,0.0,0.0,0.2827624912681133,0.7848730773390249,0.9808779043399928,0.796167070854531
2021-04-25,DOT,0.5218353231946742,0.0,0.0,0.0,0.9782295334790148,0.9712166347638027,0.5226276842267845,0.0,0.0,0.0,0.0,0.0,0.16807126642525078,0.7848730773390249,0.9808779043399928,0.796167070854531
2021-04-26,DOT,0.5929919674712483,0.5840902600956549,0.0,0.0,0.9894371129183043,0.9543328675149592,0.4848427420528199,0.0,0.0,0.0,0.0,0.0,0.4065715924020885,0.8851810004948835,0.9999805378941772,0.6751493146445572
2021-04-27,DOT,0.6217934663450997,0.2063817502426564,0.4006469226365326,0.0,0.991836330663378,0.9490372751792681,0.4745580376262769,0.0,0.0,0.0,0.0,0.0,0.737188419227694,0.519243596584884,0.8112738768378188,0.9779026612474837
2021-04-28,DOT,0.6043929760220047,0.0,0.577875844627228,0.13557307548502978,0.9943428244826616,0.9422388826709205,0.4621481703306954,0.0,0.0,0.0,0.0,0.0,0.7234963270311919,0.4561211716829992,0.7518592889972537,0.9949883705063225
2021-04-29,DOT,0.6443961651153056,0.0,0.0,0.6466817651446181,0.9949656136903637,0.9402583459268768,0.45868042893479566,0.0,0.0,0.0,0.0,0.0,0.7111542529841405,0.42896645620671137,0.7241120738300186,0.9987078209001612
2021-04-30,DOT,0.6552191505052719,0.0,0.0,0.14037214214176194,0.9959550773065741,0.93677183844144,0.45272179016567843,0.0,0.0,0.0,0.0,0.0,0.7268066329809272,0.44362849611567473,0.7392600532864335,0.9969887279386365
2021-05-01,DOT,0.6629128380937195,0.0,0.0,0.0,0.9960442513383775,0.9364330956765909,0.45215233420800843,0.0,0.0,0.0,0.0,0.0,0.7112484172501262,0.2728857365033932,0.5367889401116841,0.9646869478291418
2021-05-02,DOT,0.6572920611508639,0.0,0.0,0.0,0.9972226603654055,0.9314475299794651,0.443952811303237,0.0,0.0,0.0,0.0,0.0,0.6659961481840729,0.27146996558341896,0.5348489029908177,0.9638251569462155
2021-05-03,DOT,0.6697295250244164,0.0,0.0,0.3583012271074049,0.9986662864127338,0.923206973312961,0.4310785071978388,0.0,0.0,0.0,0.0,0.0,0.6157267722880143,0.261781810162737,0.5214416392425598,0.9575835946496918
2021-05-04,DOT,0.6204381016922126,0.0,0.9162518427926529,0.027528874761074667,0.9987782430799858,0.922388495020433,0.4298417782430704,0.0,0.0,0.0,0.0,0.0,0.2908259890901701,0.23949139667834368,0.4896933771671216,0.9407899418323631
2021-05-05,DOT,0.7329532997149747,0.0,0.0,0.0,0.9961629309704788,0.9359750501996476,0.45138490180204205,0.0,0.0,0.0,0.1746058192052975,0.5102255808917782,0.0,0.12037547691616231,0.29402995126673354,0.7674874762755806
2021-05-06,DOT,0.7561938171453628,0.0,0.0,0.0,0.9925811134943918,0.9471799245915926,0.47108491127594,0.0,0.0,0.0,0.15138547189833476,0.5763013472935304,0.0,0.06796746456598796,0.18784039762372506,0.6075629782341895
2021-05-07,DOT,0.721831336828048,0.0,0.0,0.6489498809005025,0.9879052385528166,0.9572831110045726,0.4908444943067829,0.0,0.0,0.0,0.05251242058858976,0.8576542726139966,0.0,0.06892142844501943,0.1899435013444002,0.6113609078306527
2021-05-08,DOT,0.7225289509876223,0.0,0.0,0.7769752199373251,0.9874188085574613,0.958162798639359,0.4926755667318122,0.0,0.0,0.0,0.031055994913644427,0.9187106277137813,0.0,0.06767063746277394,0.18718443572658347,0.6063722193840667
2021-05-09,DOT,0.7305216160730301,0.0,0.0,0.5412574117388952,0.9871480267716717,0.958641644339217,0.49368069717356733,0.0,0.0,0.0,0.021903944158185387,0.9447536821014029,0.0,0.06389457607209215,0.17877266241527698,0.5908364258149883
2021-05-10,DOT,0.6545414681788283,0.28055657378580257,0.18434901328771952,0.0,0.9889387208432192,0.9553246747124631,0.4868372191815594,0.0,0.0,0.0,0.048770583163076635,0.8683020365071491,0.0,0.06374089036129639,0.17842761608029997,0.590188423169583
2021-05-11,DOT,0.6973749775766876,0.0,0.0,0.4106085489679651,0.9900096714664145,0.9531516657242578,0.4824966939842208,0.0,0.0,0.0,0.238355788548964,0.32881881609253316,0.0,0.05423206198557613,0.15664000895493504,0.5474466803321276
2021-05-12,DOT,0.6274341751210858,0.0,0.0,0.0,0.9903209380989069,0.9524894849122326,0.48119502246070484,0.0,0.0,0.0,0.3627027852841773,0.0,0.0,0.048671570398199776,0.1434622971434495,0.5197107083874172
2021-05-13,DOT,0.724302884136254,0.5836715566416415,0.0,0.0,0.9849748614076023,0.9622322945789687,0.5014182216608496,0.0,0.0,0.0,0.6806829331546917,0.0,0.0,0.0013309295564283821,0.0058880369597741995,0.060428628676273445
2021-05-14,DOT,0.8835781626836219,0.0,0.0,0.0,0.9495647407026784,0.9916128353945378,0.589978920697866,0.0,0.0,0.0,0.0,0.0,0.19076325997267207,0.0012950298459233473,0.005736289569196037,0.05947062044980817
2021-05-15,DOT,0.797153734228937,0.0,0.0,0.6204457915197987,0.8859601577327698,0.9991765320800581,0.6927081067898521,0.0,0.0,0.0,0.27061002050751043,0.23703624849408103,0.0,0.001459570654355013,0.006429231111960186,0.06381633041472495
2021-05-16,DOT,0.7730960116401905,0.0,0.0,0.8544687333265101,0.8149295160786798,0.9824360417596101,0.7776256153087013,0.0,0.0,0.0,0.19132746128218342,0.46264251500909365,0.0,0.0012893028538378635,0.005712052111630036,0.05931726890018652
2021-05-17,DOT,0.6984911602320064,0.0,0.0,0.9662494381319532,0.7317913862879657,0.9442398236213297,0.8554769186647369,0.0,0.0,0.0,0.1062226181724991,0.7048166590317837,0.0,0.0008399175751207264,0.003783046624379412,0.04679551568551995
2021-05-18,DOT,0.7364015068465846,0.0,0.0,0.8194723896728937,0.6581492347178336,0.8982909692128238,0.9099941342087046,0.0,0.0,0.0,0.3745135820395707,0.0,0.0,0.0008672574895222651,0.003902031467518577,0.047587071519260705
2021-05-19,DOT,0.42644156983117737,0.0,0.0,0.0,0.38789849108921753,0.6521055902427892,0.9996291585671288,0.0,0.0,0.0,0.508238656284576,0.0,0.0,0.0008434732799512282,0.0037985339811395574,0.046898698465340415
2021-05-20,DOT,0.5044547647047098,0.0,0.0,0.0,0.19026568892766896,0.3911265511840678,0.8942772022666803,0.0,0.0,0.0,1.0,0.0,0.0,0.0003600005009926528,0.0016546655081503764,0.032145823596309415
2021-05-21,DOT,0.41358553746188037,0.0,0.0,0.0,0.08168568974179274,0.20266597842544967,0.6734068387311553,0.0,0.0,0.0,0.9232828420674238,0.0,0.0,0.0,0.0,0.020006002703721763
2021-05-22,DOT,0.36690518426979724,0.0,0.0,0.0,0.036030805792692085,0.10422148409358656,0.4698050269619445,0.0,0.0,0.0,0.9979178835533267,0.0,0.0,3.9272292885866736e-05,0.00018335068031065643,0.021388893772351696
2021-05-23,DOT,0.2842877359430746,0.0,0.0,0.0,0.01342143400011458,0.04563657180495047,0.28369176994568857,0.0,0.0,0.0,0.8312029471756154,0.0,0.0,0.00025698443090622436,0.0011868661745493793,0.028787745919446182
2021-05-24,DOT,0.3909031113591516,0.0,0.0,0.0,0.002652690419399205,0.011345931871688874,0.11126230990882115,0.0,0.0,0.0,0.9457452323501555,0.0,0.0,0.001795342601957424,0.007824011701844498,0.07235040468718087
