date,ticker,close,trend_bear,trend_neutral,trend_bull,vol_low,vol_mid,vol_high,stress_low,stress_mid,stress_high,ac_negative,ac_neutral,ac_positive,macro_calm,macro_neutral,macro_stress
2021-04-23,LINK,0.6381343346911066,0.0,0.0,0.0,0.8424072699075048,0.9910458284844497,0.7472489932532468,0.0,0.0,0.0,0.6067700829914145,0.0,0.0,0.9695947446474544,0.9686519318085806,0.5183821696927208
2021-04-24,LINK,0.5539566361167685,0.0,0.0,0.0,0.8389136048283876,0.9900840461275437,0.7512647445613442,0.0,0.0,0.0,0.5630955292941935,0.0,0.0,0.7848730773390249,0.9808779043399928,0.796167070854531
2021-04-25,LINK,0.563454684317719,0.0,0.0,0.0,0.8415147366227003,0.9908040110995591,0.7482793975066909,0.0,0.0,0.0,0.516446848596426,0.0,0.0,0.7848730773390249,0.9808779043399928,0.796167070854531
2021-04-26,LINK,0.6363925661914461,0.22193098544557985,0.35709417527664616,0.0,0.847341730879629,0.9923336006247426,0.7414955311144577,0.0,0.0,0.0,0.49235577611398373,0.0,0.0,0.8851810004948835,0.9999805378941772,0.6751493146445572
2021-04-27,LINK,0.6715673794976238,0.8899085979587481,0.0,0.0,0.8459606520029873,0.9919816482284168,0.7431156291205203,0.0,0.0,0.0,0.36253830006888615,0.0,0.0,0.519243596584884,0.8112738768378188,0.9779026612474837
2021-04-28,LINK,0.6597929395790902,0.0,0.8192010003809189,0.059203407488238734,0.8483601710869682,0.9925888581195322,0.7402958839827589,0.0,0.0,0.0,0.36760903630267044,0.0,0.0,0.4561211716829992,0.7518592889972537,0.9949883705063225
2021-04-29,LINK,0.6647572980312287,0.0,0.0,0.6291437021361247,0.8514135057896205,0.9933320646986992,0.7366737585042599,0.0,0.0,0.0,0.34369689667746484,0.028452705123078993,0.0,0.42896645620671137,0.7241120738300186,0.9987078209001612
2021-04-30,LINK,0.6994017311608962,0.0,0.0,0.7648234910351159,0.8669127362231301,0.9965678386797782,0.7176651449785779,0.0,0.0,0.0,0.36412625544904015,0.0,0.0,0.44362849611567473,0.7392600532864335,0.9969887279386365
2021-05-01,LINK,0.766378139850645,0.0,0.0,0.0,0.8825509497474152,0.9988317059264913,0.697321244738541,0.0,0.0,0.0,0.31741890858803146,0.1035215804960624,0.0,0.2728857365033932,0.5367889401116841,0.9646869478291418
2021-05-02,LINK,0.728275627970129,0.0,0.0,0.0,0.8998077052388994,0.9999681532655649,0.6732743701888374,0.0,0.0,0.0,0.22591085816833387,0.36493453224875694,0.0,0.27146996558341896,0.5348489029908177,0.9638251569462155
2021-05-03,LINK,0.7832442294636796,0.0,0.0,0.0,0.9217299404048115,0.9988589991341619,0.6396947650217392,0.0,0.0,0.0,0.20005802749258594,0.4387888515912998,0.0,0.261781810162737,0.5214416392425598,0.9575835946496918
2021-05-04,LINK,0.8569670739986422,0.0,0.0,0.0,0.9378232597893302,0.9956651680123321,0.6121744625563367,0.0,0.0,0.0,0.1345341018708149,0.6259724133506281,0.0,0.23949139667834368,0.4896933771671216,0.9407899418323631
2021-05-05,LINK,0.9428462321792263,0.0,0.0,0.0,0.953549163541568,0.9898141244282611,0.5819321926401476,0.0,0.0,0.0,0.053100109373954145,0.8586065942120402,0.0,0.12037547691616231,0.29402995126673354,0.7674874762755806
2021-05-06,LINK,0.8914842158859472,0.0,0.0,0.0,0.9681382819044649,0.9807742143458613,0.5493638414445544,0.0,0.0,0.0,0.0,0.0,0.011084164213020085,0.06796746456598796,0.18784039762372506,0.6075629782341895
2021-05-07,LINK,0.9333842498302783,0.0,0.0,0.0,0.9851542719697117,0.9619431167604182,0.5007995744243487,0.0,0.0,0.0,0.0,0.0,0.15801238535421128,0.06892142844501943,0.1899435013444002,0.6113609078306527
2021-05-08,LINK,0.9220977596741345,0.0,0.0,0.0,0.983975128285494,0.9637424056819973,0.5048037419602249,0.0,0.0,0.0,0.0,0.0,0.22728547269319785,0.06767063746277394,0.18718443572658347,0.6063722193840667
2021-05-09,LINK,0.9999999999999999,0.0,0.0,0.0,0.9831422544633076,0.9649509030882916,0.5075509197919437,0.0,0.0,0.0,0.0,0.0,0.1224369034886535,0.06389457607209215,0.17877266241527698,0.5908364258149883
2021-05-10,LINK,0.8740877460964019,0.0,0.0,0.522572536922192,0.9835129893305323,0.9644190342955504,0.5063359544747632,0.0,0.0,0.0,0.13054608452472882,0.6373650654866955,0.0,0.06374089036129639,0.17842761608029997,0.590188423169583
