date,ticker,close,trend_bear,trend_neutral,trend_bull,vol_low,vol_mid,vol_high,stress_low,stress_mid,stress_high,ac_negative,ac_neutral,ac_positive,macro_calm,macro_neutral,macro_stress
2021-04-23,ETH,0.3599040088123057,0.3198397695362101,0.06835671768971047,0.0,0.999972470964816,0.8995065908079266,0.35794809375357367,0.0,0.0,0.0,0.4218621734587444,0.0,0.0,0.9695947446474544,0.9686519318085806,0.5183821696927208
2021-04-24,ETH,0.3195037832592417,0.692219783408781,0.0,0.0,0.999967486819393,0.8992409417615447,0.35757920073980043,0.0,0.0,0.0,0.21811266254955886,0.3887939780158247,0.0,0.7848730773390249,0.9808779043399928,0.796167070854531
2021-04-25,ETH,0.34760349869520174,0.0,0.0,0.6291821498582756,0.9999663889193641,0.899185156962916,0.35750180528043807,0.0,0.0,0.0,0.3858428192165714,0.0,0.0,0.7848730773390249,0.9808779043399928,0.796167070854531
2021-04-26,ETH,0.4032338014870766,0.0,0.0,0.0,0.9999914096947254,0.9008456687791069,0.3598160550804226,0.0,0.0,0.0,0.1920888858569372,0.46355058356300494,0.0,0.8851810004948835,0.9999805378941772,0.6751493146445572
2021-04-27,ETH,0.4382548487351981,0.0,0.0,0.0038787458670180015,0.9999983024284381,0.9017508049420896,0.36108677134853073,0.0,0.0,0.0,0.0,0.0,0.1539226207262831,0.519243596584884,0.8112738768378188,0.9779026612474837
2021-04-28,ETH,0.4597899209252921,0.0,0.0,0.0,0.9999990161837314,0.9019098350142463,0.361310714390091,0.0,0.0,0.0,0.0,0.0,0.22984859432317256,0.4561211716829992,0.7518592889972537,0.9949883705063225
2021-04-29,ETH,0.4620979057660281,0.0,0.0,0.0,0.9999990141622098,0.9019093321796603,0.3613100059856067,0.0,0.0,0.0,0.0,0.0,0.21692197939538113,0.42896645620671137,0.7241120738300186,0.9987078209001612
2021-04-30,ETH,0.4661316338172234,0.0,0.0,0.0,0.9996481631492234,0.8914629969390777,0.3470141251049263,0.0,0.0,0.0,0.0,0.0,0.1910547072490746,0.44362849611567473,0.7392600532864335,0.9969887279386365
2021-05-01,ETH,0.5113340414650458,0.0,0.0,0.0,0.998303077103464,0.877521867326299,0.3291153456565392,0.0,0.0,0.0,0.0,0.0,0.0628390148685742,0.2728857365033932,0.5367889401116841,0.9646869478291418
2021-05-02,ETH,0.5125903195772192,0.0,0.0,0.0,0.9952519518501469,0.8593657202728922,0.3075113315068004,0.0,0.0,0.0,0.0,0.0,0.589938207470163,0.27146996558341896,0.5348489029908177,0.9638251569462155
2021-05-03,ETH,0.6388685628860302,0.0,0.0,0.0,0.9937891359297,0.8526356364043335,0.2999290021071307,0.0,0.0,0.0,0.0,0.0,0.4713241065085968,0.261781810162737,0.5214416392425598,0.9575835946496918
2021-05-04,ETH,0.5885046618671075,0.0,0.0,0.0,0.99396528873516,0.8534069014828508,0.30078716883665685,0.0,0.0,0.0,0.2848877202503569,0.19697413926259433,0.0,0.23949139667834368,0.4896933771671216,0.9407899418323631
2021-05-05,ETH,0.6633174659375534,0.0,0.0,0.0,0.9919065612780029,0.8449067324002548,0.2914763158749722,0.0,0.0,0.0,0.4960144198264502,0.0,0.0,0.12037547691616231,0.29402995126673354,0.7674874762755806
2021-05-06,ETH,0.654261248147711,0.0,0.0,0.0,0.9886850659349264,0.8332584597986342,0.27921307087698144,0.0,0.0,0.0,0.6620493405533063,0.0,0.0,0.06796746456598796,0.18784039762372506,0.6075629782341895
2021-05-07,ETH,0.6515860839004946,0.0,0.0,0.0,0.98612481094757,0.8249587545351353,0.27079764435567927,0.0,0.0,0.0,0.496740093214344,0.0,0.0,0.06892142844501943,0.1899435013444002,0.6113609078306527
2021-05-08,ETH,0.7645540737243797,0.0,0.0,0.0,0.9897181851557907,0.8368230271988626,0.28290784326761376,0.0,0.0,0.0,0.5268278186412721,0.0,0.0,0.06767063746277394,0.18718443572658347,0.6063722193840667
2021-05-09,ETH,0.7681445637777515,0.0,0.0,0.0,0.9925919079408164,0.8476220212632729,0.29441594568741064,0.0,0.0,0.0,0.5678448216887372,0.0,0.0,0.06389457607209215,0.17877266241527698,0.5908364258149883
2021-05-10,ETH,0.7738961669092674,0.0,0.0,0.0,0.9958827251225996,0.8625426160669142,0.3111664733731779,0.0,0.0,0.0,0.5471392582149415,0.0,0.0,0.06374089036129639,0.17842761608029997,0.590188423169583
2021-05-11,ETH,0.8335811794327079,0.0,0.0,0.0,0.9981318777153201,0.8762277210141133,0.3275152290679141,0.0,0.0,0.0,0.5879794457146176,0.0,0.0,0.05423206198557613,0.15664000895493504,0.5474466803321276
2021-05-12,ETH,0.7417233827714178,0.0,0.0,0.7320183089856414,0.999975622897702,0.9054517423723956,0.3663523424312053,0.0,0.0,0.0,0.639472690987889,0.0,0.0,0.048671570398199776,0.1434622971434495,0.5197107083874172
2021-05-13,ETH,0.7141062459839753,0.0,0.0,0.9702374005029276,0.997040337477833,0.9319050758957121,0.4078668809525402,0.0,0.0,0.0,0.5083693262863125,0.0,0.0,0.0013309295564283821,0.0058880369597741995,0.060428628676273445
2021-05-14,ETH,0.807763221737021,0.0,0.0,0.0,0.9866432168342102,0.9592731896315554,0.46145270916960834,0.0,0.0,0.0,0.6460774721119937,0.0,0.0,0.0012950298459233473,0.005736289569196037,0.05947062044980817
2021-05-15,ETH,0.6954246823242456,0.9355357671987291,0.0,0.0,0.9556608703549897,0.9886785207854845,0.5489428938813173,0.0,0.0,0.0,0.8848147870110936,0.0,0.0,0.001459570654355013,0.006429231111960186,0.06381633041472495
2021-05-16,ETH,0.6784872208452994,0.6260731536595409,0.0,0.0,0.9140087548455198,0.9996147533913555,0.6283459212678848,0.0,0.0,0.0,0.812951532031053,0.0,0.0,0.0012893028538378635,0.005712052111630036,0.05931726890018652
2021-05-17,ETH,0.5999134505684725,0.0,0.0,0.0,0.8894559054712303,0.999478030772583,0.6666976183175005,0.0,0.0,0.0,0.7851992856491683,0.0,0.0,0.0008399175751207264,0.003783046624379412,0.04679551568551995
2021-05-18,ETH,0.6241892547569405,0.0,0.0,0.0,0.8682334302891183,0.9968078721965274,0.6966518487963895,0.0,0.0,0.0,0.8821809812357553,0.0,0.0,0.0008672574895222651,0.003902031467518577,0.047587071519260705
2021-05-19,ETH,0.3786642537734241,0.0,0.0,0.0,0.7385208113342905,0.9478004008115164,0.8394855729748618,0.0,0.0,0.0,0.686356398330074,0.0,0.0,0.0008434732799512282,0.0037985339811395574,0.046898698465340415
2021-05-20,ETH,0.46513500399963287,0.0,0.0,0.0,0.5691327108983688,0.8296374434455249,0.9566295665701531,0.0,0.0,0.0,0.9373828209822628,0.0,0.0,0.0003600005009926528,0.0016546655081503764,0.032145823596309415
2021-05-21,ETH,0.3765818219966692,0.0,0.0,0.0,0.4111649685627054,0.6769615279258518,0.9998483824042442,0.0,0.0,0.0,0.8654940855745413,0.0,0.0,0.0,0.0,0.020006002703721763
2021-05-22,ETH,0.34088411555660464,0.0,0.0,0.0,0.32257647509483595,0.5732821609255707,0.9874534828440437,0.0,0.0,0.0,0.9381361247481066,0.0,0.0,3.9272292885866736e-05,0.00018335068031065643,0.021388893772351696
2021-05-23,ETH,0.28882856655782413,0.0,0.0,0.0,0.2522189587718255,0.4803765612480453,0.9502727841670421,0.0,0.0,0.0,0.9705636015350073,0.0,0.0,0.00025698443090622436,0.0011868661745493793,0.028787745919446182
2021-05-24,ETH,0.4336126519532633,0.0,0.0,0.0,0.1324489375067634,0.2945255917821349,0.7920597299479918,0.0,0.0,0.0,0.9155040317681331,0.0,0.0,0.001795342601957424,0.007824011701844498,0.07235040468718087
2021-05-25,ETH,0.44847817249563976,0.0,0.0,0.0,0.06923327599003423,0.1753259201563904,0.6085990440276371,0.0,0.0,0.0,0.9656518092780735,0.0,0.0,0.0009527107338260217,0.004272502074440109,0.050034739189426185
2021-05-26,ETH,0.4956423672580878,0.0,0.0,0.0,0.037583212847175786,0.10575115250554358,0.45078584931424204,0.0,0.0,0.0,0.9473057997737199,0.0,0.0,0.0010329783941543413,0.0046185787061861485,0.05229873568034505
2021-05-27,ETH,0.4582136721874714,0.0966212853728303,0.718871071106678,0.0,0.02077868905073036,0.06391323038348073,0.32382860210035697,0.0,0.0,0.0,0.929303468655747,0.0,0.0,0.006745940889783728,0.02646096942434904,0.16823132032247548
2021-05-28,ETH,0.37163014542927203,0.06696053603631137,0.8053098947051126,0.0,0.011378741914027548,0.037847794972336334,0.22311991979298845,0.0,0.0,0.0,0.9752066677088266,0.0,0.0,0.008261362368243333,0.0316957080749112,0.19111627780967266
2021-05-29,ETH,0.3366536842519375,0.054566484104594894,0.8414292542142278,0.0,0.006440159151573887,0.02280686396683911,0.15182600659157391,0.0,0.0,0.0,0.9537548584900046,0.0,0.0,0.008944875017716966,0.03400620682871205,0.20081853021149587
2021-05-30,ETH,0.36477962678836046,0.0,0.0,0.0787456050143133,0.0034333944807613866,0.012863658077304354,0.09557968755779762,0.0,0.0,0.0,0.9860391186276931,0.0,0.0,0.007938147949475572,0.030592677360746095,0.18640199106919617
2021-05-31,ETH,0.44875093434045404,0.0,0.0,0.385566004225774,0.0014923840577076063,0.005901748639103672,0.04878317604190588,0.0,0.0,0.0,0.8908451123977812,0.0,0.0,0.014980722650081497,0.05335247184722065,0.27450090851661957
2021-06-01,ETH,0.4299775758291043,0.37459061933020005,0.0,0.0,0.0003928603062182559,0.0016258313509969749,0.014726182203978477,0.0,0.0,0.0,0.9436567021956849,0.0,0.0,0.014525757608602165,0.0519499588708644,0.2695454932521749
2021-06-02,ETH,0.44876929331077803,0.9772903952340026,0.0,0.0,0.00014972327779256287,0.0006277421451308472,0.005839600427968605,0.0,0.0,0.0,0.8937756793798544,0.0,0.0,0.014302812381971411,0.05125978750923339,0.26708745681925355
2021-06-03,ETH,0.4883800831399085,0.0,0.0,0.6893445135538363,2.144709359144575e-05,9.060290530353652e-05,0.0008560993174816928,0.0,0.0,0.0,0.8275361711290972,0.0,0.0,0.01668829344256315,0.05854891600804548,0.2924193038084377
2021-06-04,ETH,0.44438674482342616,0.0,0.0,0.36217720963573613,0.0,0.0,0.0,0.0,0.0,0.0,0.8602632828547483,0.0,0.0,0.03621238021487776,0.1125316261165383,0.4480367085216993
