date,ticker,close,mom_7d,vov_60d,dd_dur_60d,autocorr_30d,fgi_vol_30d
2021-04-23,XRP,0.28921834690253634,0.1448812143309641,0.5985757121160883,0.004680187207488293,0.560054438785757,0.2774535259446731
2021-04-24,XRP,0.24820920025463197,0.09343961014300337,0.5986321094808881,0.004680187207488293,0.5616991350950397,0.37322154878356817
2021-04-25,XRP,0.24377659396254228,0.13042936178237974,0.5986371644847311,0.004680187207488293,0.5774198785805533,0.37322154878356817
2021-04-26,XRP,0.3536033772238416,0.3398808427839385,0.6023673765991047,0.004680187207488293,0.5503647305673418,0.32996689818037594
2021-04-27,XRP,0.366603008677589,0.3201667638721681,0.6023738508686701,0.004680187207488293,0.5416408523922774,0.4692271020876295
2021-04-28,XRP,0.35182765437062347,0.3472774670976687,0.6020350972560319,0.004680187207488293,0.5425177218112699,0.4923374983116482
2021-04-29,XRP,0.3652963446912587,0.45604357156388187,0.6014794460207484,0.004680187207488293,0.5417698165865431,0.5026099597341575
2021-04-30,XRP,0.43263979629443505,0.5624746573963103,0.6013778920943752,0.004680187207488293,0.5384220703033046,0.4970334033597059
2021-05-01,XRP,0.4501289911883942,0.7058626382058973,0.6009958165429973,0.004680187207488293,0.5374877403953288,0.568938685289153
2021-05-02,XRP,0.41980768586457606,0.659742417111885,0.6002751903935354,0.004680187207488293,0.5415413738330257,0.5696266644744125
2021-05-03,XRP,0.41783093778269176,0.40829664703007995,0.5996333676934186,0.004680187207488293,0.5551687096807083,0.5743948458363447
2021-05-04,XRP,0.36191242000871104,0.3050644927155042,0.5990259396539706,0.004680187207488293,0.5367345154755396,0.5858023789189806
2021-05-05,XRP,0.4374979059872014,0.4409780924178393,0.5982690313663742,0.004680187207488293,0.36770134747237404,0.6639067608170317
2021-05-06,XRP,0.433979964485543,0.41241039694473325,0.5962548521098161,0.004680187207488293,0.41872345367362973,0.7191410444285748
2021-05-07,XRP,0.42610647636278354,0.3035508783103465,0.5938728093716639,0.004680187207488293,0.4684362453809655,0.717873736732627
2021-05-08,XRP,0.4200087110932422,0.2745945285685358,0.5868527720500764,0.004680187207488293,0.48661818258698464,0.719538256185499
2021-05-09,XRP,0.4110965926223742,0.30049135410188277,0.5799329756202111,0.004680187207488293,0.5362077794183268,0.7247166817165904
2021-05-10,XRP,0.3628840419472644,0.23961714554055624,0.572633120292285,0.004680187207488293,0.5744160384235737,0.7249325650559505
2021-05-11,XRP,0.39236774215164005,0.3567970870637928,0.5651037846143676,0.004680187207488293,0.5617472926970355,0.7391819915958805
2021-05-12,XRP,0.32217643314235933,0.16570486816547872,0.5568259270719614,0.004680187207488293,0.48228523111287114,0.7484757789410516
2021-05-13,XRP,0.3539719234763964,0.20981058136291042,0.5479563334511323,0.004680187207488293,0.4227051510466908,0.9598323894244848
2021-05-14,XRP,0.36603343719636816,0.23410896403921677,0.5381006650167192,0.004680187207488293,0.4352502699721831,0.9606514690482254
2021-05-15,XRP,0.39632123831540855,0.2808738697353811,0.5285621246213906,0.004680187207488293,0.4259633680356415,0.956975563040167
