date,ticker,close,mom_7d,vov_60d,dd_dur_60d,autocorr_30d,fgi_vol_30d
2021-04-23,DOGE,0.3091683413929536,0.08085505162423617,0.7839852491671799,0.02091112770724421,0.6702819925914494,0.2774535259446731
2021-04-24,DOGE,0.3408591345851913,0.24064282272737053,0.8284572464837224,0.02091112770724421,0.6685228120813527,0.37322154878356817
2021-04-25,DOGE,0.3119544055768385,0.13759600977289307,0.871650373940197,0.02091112770724421,0.6665061158566301,0.37322154878356817
2021-04-26,DOGE,0.3433869245745149,0.06952622706718689,0.9102309783597131,0.02091112770724421,0.6624276588792616,0.32996689818037594
2021-04-27,DOGE,0.34450166425924766,0.18304622724748393,0.9448623224568209,0.02091112770724421,0.6590536482706395,0.4692271020876295
2021-04-28,DOGE,0.4242448031149909,0.2991343971072651,0.9760765105330762,0.02091112770724421,0.6510262204116846,0.4923374983116482
2021-04-29,DOGE,0.39548137913709736,0.3651440394109039,1.0,0.02091112770724421,0.6378639625636433,0.5026099597341575
2021-04-30,DOGE,0.44677510519374486,0.47140451773859093,0.999560413186505,0.02091112770724421,0.6392508804183603,0.4970334033597059
2021-05-01,DOGE,0.5306317904917416,0.5280808741622988,0.998766821520995,0.02091112770724421,0.6479274385253886,0.568938685289153
2021-05-02,DOGE,0.5040978458833135,0.5507676665374343,0.9977729483147562,0.02091112770724421,0.631850624826607,0.5696266644744125
2021-05-03,DOGE,0.6099981159329272,0.6319933929965504,0.9956094091672769,0.02091112770724421,0.6208257779260916,0.5743948458363447
2021-05-04,DOGE,0.7624819443572192,0.8382612074210432,0.9933923223911862,0.02091112770724421,0.6248105851031869,0.5858023789189806
2021-05-05,DOGE,0.9437605978772846,0.8654660488392696,0.9910493746301645,0.02091112770724421,0.6309240429927353,0.6639067608170317
2021-05-06,DOGE,0.8292407209696666,0.7966025397759731,0.9887027481218083,0.02091112770724421,0.6135455334077703,0.7191410444285748
2021-05-07,DOGE,1.0,0.8772162790686291,0.9876788091766142,0.02091112770724421,0.5975488577721688,0.717873736732627
2021-05-08,DOGE,0.9171952521509766,0.6347471061021772,0.9863126618297497,0.02091112770724421,0.5853471804637178,0.719538256185499
2021-05-09,DOGE,0.8128650379953527,0.5738554431201253,0.9837238940864006,0.02091112770724421,0.6006636163808875,0.7247166817165904
2021-05-10,DOGE,0.6246310368649124,0.27841102134787793,0.9802527191484995,0.02091112770724421,0.6332807739979727,0.7249325650559505
2021-05-11,DOGE,0.6913898134773598,0.21683957415912128,0.9766292412959325,0.02091112770724421,0.6355041069035676,0.7391819915958805
2021-05-12,DOGE,0.5317779312943541,0.031208915997866377,0.9738554611091652,0.02091112770724421,0.6527588361276725,0.7484757789410516
2021-05-13,DOGE,0.6854079005212587,0.17377119039599706,0.9714424334228551,0.02091112770724421,0.5991627295878816,0.9598323894244848
2021-05-14,DOGE,0.7957200276329839,0.15565303991308485,0.9688654359620816,0.02091112770724421,0.5614909382130383,0.9606514690482254
2021-05-15,DOGE,0.7153959680964642,0.14796534497154767,0.9661065548057832,0.02091112770724421,0.21479138726570635,0.956975563040167
2021-05-16,DOGE,0.723481755950512,0.20765722717191054,0.9631114188867678,0.02091112770724421,0.38092898291421873,0.9607830511680303
2021-05-17,DOGE,0.6823462915279784,0.31378838468812564,0.9597861724257384,0.02091112770724421,0.4185978769232033,0.971998631805992
2021-05-18,DOGE,0.6638824342146581,0.2452629217611796,0.9560681328480638,0.02091112770724421,0.3734353500141633,0.9712601700739157
2021-05-19,DOGE,0.4341989574828865,0.17315793529420365,0.9522671505846492,0.02091112770724421,0.4886359419391065,0.9719021281580692
2021-05-20,DOGE,0.5411668655404133,0.15618798756780627,0.9485871431572669,0.02091112770724421,0.38057518983439953,0.9865110673277037
2021-05-21,DOGE,0.4786786409596182,0.05488341394839341,0.9410197979983599,0.02091112770724421,0.33598890435736595,0.9999999999999999
2021-05-22,DOGE,0.45388745839351885,0.07434921348358564,0.9324425077534015,0.02091112770724421,0.33001749715215356,0.9983837522503177
2021-05-23,DOGE,0.3978992652138416,0.02977140098269862,0.9234443956968067,0.02091112770724421,0.3494021204303585,0.9900928313944494
2021-05-24,DOGE,0.4914117942598757,0.12004102713001913,0.9140249842166002,0.02091112770724421,0.33099572392456367,0.9500351469758218
2021-05-25,DOGE,0.46015198141053826,0.10640447485319274,0.9045586360694391,0.02091112770724421,0.32301090800322674,0.9690031935782705
2021-05-26,DOGE,0.4709225648433084,0.3076087785484194,0.8910905005792686,0.02091112770724421,0.32475338607979,0.9669501287302017
2021-05-27,DOGE,0.44138981347735984,0.17249407790294818,0.8763871124718731,0.02091112770724421,0.3252820346282731,0.8885052298124768
2021-05-28,DOGE,0.4055925390943918,0.189898064673962,0.8615545215985473,0.02091112770724421,0.34693351157188895,0.8766420695864682
2021-05-29,DOGE,0.3923569679080576,0.19897865167713774,0.8458396439989991,0.02091112770724421,0.3600926631068357,0.8718269807208149
2021-05-30,DOGE,0.39077121145512783,0.2573779706807625,0.8295444153823601,0.02091112770724421,0.33375495232013774,0.8790255051792709
2021-05-31,DOGE,0.42810714061420596,0.20155226725950615,0.8183628912155411,0.02091112770724421,0.3408302528414108,0.8384575462535077
2021-06-01,DOGE,0.4979589273378132,0.30679066695043333,0.8073005053499415,0.02091112770724421,0.36723091022773857,0.8405551760304305
2021-06-02,DOGE,0.5816743076053508,0.38307025470118505,0.7984304242464466,0.02091112770724421,0.3308483263889421,0.8416023486498271
2021-06-03,DOGE,0.5461910444011808,0.3830185747614973,0.7910798683337803,0.02091112770724421,0.2257904562804594,0.8310148813482616
2021-06-04,DOGE,0.50772467499843,0.38839009072824365,0.7838897429727264,0.02091112770724421,0.2565819865817502,0.7729310162740302
2021-06-05,DOGE,0.4999057966463607,0.3984649139235402,0.7770935661691212,0.02091112770724421,0.28290690373489613,0.7147161804890252
2021-06-06,DOGE,0.5001099039125793,0.40111907968569716,0.7722647483481382,0.02091112770724421,0.29730508197435124,0.7203879373110252
2021-06-07,DOGE,0.4373547698298059,0.2766419915158446,0.7694123600304832,0.02091112770724421,0.2822070764566694,0.7163804485617823
2021-06-08,DOGE,0.42856245682346295,0.19614213590186974,0.7666114863751003,0.02091112770724421,0.23386713506856488,0.7047455909039324
2021-06-09,DOGE,0.45575582490736677,0.15517687304332725,0.7636233809013151,0.02091112770724421,0.26057211844498696,0.706233664373752
2021-06-10,DOGE,0.428876468002261,0.15692784989209316,0.7630785580099826,0.02091112770724421,0.2855925216207331,0.7037352745365459
2021-06-11,DOGE,0.41732085662249574,0.1764846122596302,0.7634615020920806,0.0,0.3903054992831003,0.6904987676409022
2021-06-12,DOGE,0.40705269107580233,0.17282410025914322,0.7694889344148623,0.0007468259895444355,0.2520804334715025,0.4016723242029555
2021-06-13,DOGE,0.4255479495070025,0.1912154360265984,0.7769192902158782,0.001493651979088871,0.2772394965079991,0.4016723242029555
2021-06-14,DOGE,0.43140425799158455,0.2593600724663387,0.786513523690729,0.0022404779686333066,0.28445244193413033,0.4086883562324134
2021-06-15,DOGE,0.41980154493499977,0.25602980391608443,0.7836706520487533,0.002987303958177742,0.28566952778669297,0.42013477403007216
