date,ticker,close,mom_7d,vov_60d,dd_dur_60d,autocorr_30d,fgi_vol_30d
2021-04-23,LINK,0.6381343346911066,0.34543625968152086,0.16918963126447584,0.014115898959881128,0.3653043612903347,0.2774535259446731
2021-04-24,LINK,0.5539566361167685,0.2904155190935426,0.17024566832119065,0.014115898959881128,0.3778920340273413,0.37322154878356817
2021-04-25,LINK,0.563454684317719,0.31814781800806785,0.16946020666197475,0.014115898959881128,0.3913368955434413,0.37322154878356817
2021-04-26,LINK,0.6363925661914461,0.4876396809477353,0.1676836485566633,0.014115898959881128,0.39828031020074517,0.32996689818037594
2021-04-27,LINK,0.6715673794976238,0.4485868350704534,0.16810690001935025,0.014115898959881128,0.4356956874780602,0.4692271020876295
2021-04-28,LINK,0.6597929395790902,0.5044907802032202,0.16737064073864533,0.014115898959881128,0.4342342239290779,0.4923374983116482
2021-04-29,LINK,0.6647572980312287,0.541804883690666,0.16642758926906637,0.014115898959881128,0.4411260674068705,0.5026099597341575
2021-04-30,LINK,0.6994017311608962,0.585114227529889,0.16152420373581403,0.014115898959881128,0.435238014509381,0.4970334033597059
2021-05-01,LINK,0.766378139850645,0.8199631513963166,0.15634862676392933,0.014115898959881128,0.4486997845088221,0.568938685289153
2021-05-02,LINK,0.728275627970129,0.7457767086580496,0.15030488349151117,0.014115898959881128,0.475073800817498,0.5696266644744125
2021-05-03,LINK,0.7832442294636796,0.6984020568145565,0.1419555164818898,0.014115898959881128,0.4825249810660157,0.5743948458363447
2021-05-04,LINK,0.8569670739986422,0.7383009117860694,0.13515432299195188,0.014115898959881128,0.501409976156951,0.5858023789189806
2021-05-05,LINK,0.9428462321792263,0.8670047542792582,0.12768617123217346,0.014115898959881128,0.5248804952680268,0.6639067608170317
2021-05-06,LINK,0.8914842158859472,0.7929717023461115,0.11960941020607982,0.014115898959881128,0.5420410773927617,0.7191410444285748
2021-05-07,LINK,0.9333842498302783,0.7894414277863644,0.10740407722859838,0.014115898959881128,0.5666478816307938,0.717873736732627
2021-05-08,LINK,0.9220977596741345,0.6795606339814018,0.10842080128187342,0.014115898959881128,0.5782493921226177,0.719538256185499
2021-05-09,LINK,0.9999999999999999,0.8240098701207588,0.10911709815731332,0.014115898959881128,0.5606898777079244,0.7247166817165904
2021-05-10,LINK,0.8740877460964019,0.604626881813144,0.10880927802820306,0.014115898959881128,0.5025593836029906,0.7249325650559505
2021-05-11,LINK,0.9269560420909709,0.5757065715246115,0.10883436742547661,0.014115898959881128,0.47914652713371797,0.7391819915958805
2021-05-12,LINK,0.7741216904276986,0.34633794125568973,0.11412544529454216,0.014115898959881128,0.45557217088872726,0.7484757789410516
2021-05-13,LINK,0.8094450101832994,0.42356927755443974,0.11922630970894663,0.014115898959881128,0.34836223548930134,0.9598323894244848
2021-05-14,LINK,0.87903088934148,0.4529777496466241,0.1227218231327781,0.014115898959881128,0.3242891965433671,0.9606514690482254
2021-05-15,LINK,0.7713637135098438,0.36034430781582855,0.12861842929717848,0.014115898959881128,0.28293657878261824,0.956975563040167
2021-05-16,LINK,0.7539248133061779,0.28578048001229595,0.13545747443827008,0.014115898959881128,0.30335142605521664,0.9607830511680303
2021-05-17,LINK,0.6798200950441277,0.30969325374425616,0.14237763387611593,0.014115898959881128,0.31254818578421484,0.971998631805992
2021-05-18,LINK,0.7941488458927359,0.37806462008394554,0.15398074486406543,0.014115898959881128,0.23438690871437062,0.9712601700739157
2021-05-19,LINK,0.4475135777325187,0.14004856916232095,0.22415543482281536,0.014115898959881128,0.11761675583851672,0.9719021281580692
2021-05-20,LINK,0.5404149694501018,0.2158115252450823,0.29582729377627764,0.014115898959881128,0.05200253518366155,0.9865110673277037
2021-05-21,LINK,0.4330660217243721,0.05974251265348901,0.35727137878483184,0.014115898959881128,0.0,0.9999999999999999
2021-05-22,LINK,0.385331805838425,0.07241982264452579,0.40917262913350255,0.014115898959881128,0.0637618390887345,0.9983837522503177
2021-05-23,LINK,0.3120969110658521,0.0,0.4525876047629917,0.014115898959881128,0.1080724323426242,0.9900928313944494
2021-05-24,LINK,0.4514383910386966,0.2191512536728269,0.5304158945342634,0.014115898959881128,0.0580178233063256,0.9500351469758218
2021-05-25,LINK,0.47458418194161583,0.1558093939227136,0.5964180778808894,0.014115898959881128,0.1371595019460511,0.9690031935782705
2021-05-26,LINK,0.612801255940258,0.79691207797334,0.6639820953506745,0.014115898959881128,0.16328622138380772,0.9669501287302017
2021-05-27,LINK,0.5643032926001358,0.5405730362511224,0.723182061045992,0.014115898959881128,0.15341368126771465,0.8885052298124768
2021-05-28,LINK,0.4825398845892736,0.5942460726904114,0.7765747407653796,0.014115898959881128,0.1779539311817429,0.8766420695864682
2021-05-29,LINK,0.42922606924643586,0.5918106441841867,0.8234138169456231,0.014115898959881128,0.20494405328038706,0.8718269807208149
2021-05-30,LINK,0.46005176510522755,0.8504716790948061,0.8636560739830599,0.014115898959881128,0.18803100597703415,0.8790255051792709
2021-05-31,LINK,0.5720680583842498,0.7163679084561226,0.9042779064243176,0.014115898959881128,0.22669355742521696,0.8384575462535077
2021-06-01,LINK,0.5428122878479295,0.6195051059118707,0.9388835029967106,0.014115898959881128,0.22582650689007622,0.8405551760304305
2021-06-02,LINK,0.5417727427019688,0.4074065446240182,0.9501958742514798,0.014115898959881128,0.21385740435499562,0.8416023486498271
2021-06-03,LINK,0.5741895790902919,0.5188022200660394,0.9578646672144611,0.014115898959881128,0.19639004603425275,0.8310148813482616
2021-06-04,LINK,0.5026519008825526,0.537830235250442,0.9613416249626063,0.0,0.1947552076152032,0.7729310162740302
2021-06-05,LINK,0.4666496945010184,0.5728327954520701,0.9635817435140095,0.0007429420505200568,0.20974601209969507,0.7147161804890252
2021-06-06,LINK,0.475199422946368,0.5305603229051838,0.963537621310173,0.001485884101040117,0.20788959522259343,0.7203879373110252
2021-06-07,LINK,0.41265699253224714,0.27377868649380693,0.9579350399530189,0.0022288261515601773,0.20459998672648727,0.7163804485617823
