date,ticker,close,mom_7d,vov_60d,dd_dur_60d,autocorr_30d,fgi_vol_30d
2021-04-23,ADA,0.33648812364624253,0.19158236644641707,0.5035156841010726,0.0,0.5345994720821945,0.2774535259446731
2021-04-24,ADA,0.31600646132383714,0.17963391903052853,0.47662938824098555,0.0,0.49128556794016476,0.37322154878356817
2021-04-25,ADA,0.31175887514225925,0.2166726368801905,0.4761620761250388,0.0,0.5609630819163669,0.37322154878356817
2021-04-26,ADA,0.36543191747127285,0.3553306956829547,0.4739349043501825,0.0,0.5348617068495327,0.32996689818037594
2021-04-27,ADA,0.3906898197437498,0.3515917819539316,0.4679510061749984,0.0,0.6178556942555502,0.4692271020876295
2021-04-28,ADA,0.4022908329968061,0.4131286279978478,0.46183355490786593,0.0,0.6277552619026939,0.4923374983116482
2021-04-29,ADA,0.3906898197437498,0.4362702853911064,0.4578875912672339,0.0,0.6205769213117841,0.5026099597341575
2021-04-30,ADA,0.40790777928705163,0.4561704423109382,0.45334585456648757,0.0,0.6048808245120612,0.4970334033597059
2021-05-01,ADA,0.4073203862109475,0.5002278550348633,0.4468600586439109,0.0,0.6012664386649249,0.568938685289153
2021-05-02,ADA,0.39817908146407727,0.4927176047096246,0.43984430502762684,0.0,0.6034309419250924,0.5696266644744125
2021-05-03,ADA,0.4112118653401373,0.4048469952306629,0.4294814835900148,0.0,0.6010183140856585,0.5743948458363447
2021-05-04,ADA,0.37728991519512467,0.30644855915783226,0.4180076577465275,0.0,0.5747462925498699,0.5858023789189806
2021-05-05,ADA,0.4543852564337898,0.40889431613673627,0.416957382648683,0.0,0.4335259366708639,0.6639067608170317
2021-05-06,ADA,0.5165387862990565,0.528430963631143,0.4164621547872229,0.0,0.6001040584839045,0.7191410444285748
2021-05-07,ADA,0.5179705569220603,0.4971845000931776,0.4160046032899041,0.0,0.6037830168418579,0.717873736732627
2021-05-08,ADA,0.5062594074672345,0.4802464919893178,0.41692790154399517,0.0,0.6123618369681291,0.719538256185499
2021-05-09,ADA,0.559565329123683,0.5811264679572858,0.4181426303396628,0.0,0.5889887312624354,0.7247166817165904
2021-05-10,ADA,0.514042365725614,0.48500929740392396,0.41922171694415766,0.0,0.5347416888506613,0.7249325650559505
2021-05-11,ADA,0.5584272550387313,0.6248687274013528,0.41946547365944953,0.0,0.48958838245196673,0.7391819915958805
2021-05-12,ADA,0.4872792686956202,0.374099523810005,0.4229350679435723,0.0,0.4250855894803318,0.7484757789410516
2021-05-13,ADA,0.6195161349535593,0.4578461748434134,0.4380828267968401,0.0,0.28143898453455696,0.9598323894244848
2021-05-14,ADA,0.6478945629428393,0.49148640870408383,0.4520160207910682,0.0,0.33931641017239733,0.9606514690482254
2021-05-15,ADA,0.7093872755974888,0.5887431989536568,0.4633528153506826,0.0,0.3502362137773939,0.956975563040167
2021-05-16,ADA,0.7555710562061749,0.5588961437075932,0.47155040180919494,0.0,0.3481460799451237,0.9607830511680303
