date,ticker,close,trend_bear,trend_neutral,trend_bull,vol_low,vol_mid,vol_high,stress_low,stress_mid,stress_high,ac_negative,ac_neutral,ac_positive,macro_calm,macro_neutral,macro_stress
2021-04-23,ADA,1.15866,0.0,0.0,0.0,0.1025486032235048,0.2427534272726457,0.7347135954299232,0.0,0.0,0.0,0.0,0.0,0.4210119182667163,0.9696378209507874,0.9688914589597692,0.5456690043100301
2021-04-24,ADA,1.10287,0.0,0.0,0.0,0.1393672479039804,0.3084538235722764,0.8167535183663769,0.0,0.0,0.0,0.0,0.0,0.1020237462012395,0.7851778559856168,0.9810240141758598,0.8077155540649751
2021-04-25,ADA,1.0913,0.0,0.0,0.0,0.1400848726535409,0.3096799152184984,0.8180971751177002,0.0,0.0,0.0,0.0,0.0,0.6151685032393863,0.7851778559856168,0.9810240141758598,0.8077155540649751
2021-04-26,ADA,1.2375,0.0,0.0,0.5980620139124115,0.1435428972295019,0.3155616102847182,0.8244554515375003,0.0,0.0,0.0,0.0,0.0,0.4229431639196347,0.8853436690202329,0.9999806866019932,0.6935542539321207
2021-04-27,ADA,1.3063,0.0,0.0,0.5245333833098332,0.153146983380532,0.3316734301449472,0.8411501199326206,0.0,0.0,0.0,0.0,0.0,0.9931790383505186,0.5199247028088789,0.8127159124477935,0.979154621598781
2021-04-28,ADA,1.3379,0.0,0.0,0.4028208388573173,0.163444245531562,0.3485993501647274,0.8575922307666768,0.0,0.0,0.0,0.0,0.0,0.978620532930952,0.4568917058920796,0.7537553049570734,0.9952723124547964
2021-04-29,ADA,1.3063,0.0,0.0,0.0329089511340486,0.170346983776213,0.3597534309953392,0.867839148068377,0.0,0.0,0.0,0.0,0.0,0.9891771465247192,0.4297754615533374,0.7262201032179657,0.998781031390252
2021-04-30,ADA,1.3532,0.0,0.0,0.0,0.1785479079363967,0.3728135088794087,0.8792646052678703,0.0,0.0,0.0,0.0,0.0,0.9386036843744135,0.4444167291822697,0.7412523386245939,0.997159336411902
2021-05-01,ADA,1.3516,0.0,0.0,0.0,0.1907388949662076,0.391859800007142,0.8948593561022863,0.0,0.0,0.0,0.0,0.0,0.9119852957217373,0.2739158674530905,0.5403282850211277,0.9666876657298968
2021-05-02,ADA,1.3267,0.0,0.0,0.0,0.2045673790752757,0.4129587965246096,0.9107153326289908,0.0,0.0,0.0,0.0,0.0,0.9279259261513229,0.2725021023106337,0.538403071511143,0.9658747009987808
2021-05-03,ADA,1.3622,0.0,0.0,0.5352000525964619,0.2262222216067794,0.4449883319337057,0.9320721829858162,0.0,0.0,0.0,0.0,0.0,0.9101579655017428,0.2628276724751113,0.5250982511948455,0.9599867644765152
2021-05-04,ADA,1.2698,0.4059229758541621,0.0,0.0,0.2519124070793219,0.4815030809009007,0.9526341647764576,0.0,0.0,0.0,0.0,0.0,0.7166758887375269,0.2405688386831605,0.4935925741081757,0.9441445831334768
2021-05-05,ADA,1.4798,0.0,0.0,0.4705049406109397,0.2543536499411213,0.484893752212118,0.9543462194189424,0.0,0.0,0.0,0.1880436069667326,0.4679841012608187,0.0,0.1216216750597442,0.2994241909871889,0.7806608481527669
2021-05-06,ADA,1.6491,0.0,0.0,0.0,0.2555099426878826,0.4864950884418162,0.955143341148308,0.0,0.0,0.0,0.0,0.0,0.9034248683824472,0.0692879111712551,0.1940460200780321,0.6297971303705441
2021-05-07,ADA,1.653,0.0,0.0,0.0,0.256581221071184,0.4879760325404411,0.9558740166837872,0.0,0.0,0.0,0.0,0.0,0.9305188056516526,0.0702405235326971,0.1961330542138195,0.6333798821428791
2021-05-08,ADA,1.6211,0.0,0.0,0.0,0.2544223913778288,0.4849890348271466,0.9543938548237868,0.0,0.0,0.0,0.0,0.0,0.9936981058039652,0.068991504594499,0.1933950703138089,0.6286738358827596
2021-05-09,ADA,1.7663,0.0,0.0,0.0,0.251599765130407,0.481067882051636,0.9524120308322532,0.0,0.0,0.0,0.0,0.0,0.8215652904358468,0.0652207928962958,0.1850475704398766,0.6140182477444013
2021-05-10,ADA,1.6423,0.0,0.0,0.0,0.2491091411245469,0.4775930426622404,0.9506188542893612,0.0,0.0,0.0,0.0,0.0,0.4220592832620654,0.0650673249180012,0.1847051605661048,0.6134069587335502
2021-05-11,ADA,1.7632,0.0,0.0,0.0,0.2485487225852818,0.4768092279542069,0.9502095570310846,0.0,0.0,0.0,0.0,0.0,0.0895247090615464,0.0555719680678677,0.1630840301573941,0.5730868182427462
2021-05-12,ADA,1.5694,0.0,0.0,0.9671655370786788,0.2406595779041178,0.4656989259259484,0.9442160802144328,0.0,0.0,0.0,0.2241922484334663,0.3657118023598139,0.0,0.0500193542443687,0.1500070077966944,0.5469222725031718
2021-05-13,ADA,1.9296,0.0,0.0,0.0,0.2081446740523458,0.4183330485770944,0.91452332482289,0.0,0.0,0.0,0.8394074170610265,0.0,0.0,0.0027457827227274,0.0134839374476681,0.1136615594506836
2021-05-14,ADA,2.0069,0.0,0.0,0.0,0.1810013706194057,0.3766813857439599,0.8825326556209296,0.0,0.0,0.0,0.5915277669505743,0.0,0.0,0.0027099338727332,0.0133333495422596,0.1127578287247438
2021-05-15,ADA,2.1744,0.0,0.0,0.0,0.1608412943701588,0.3443537748107277,0.8535705866317668,0.0,0.0,0.0,0.5447600148079894,0.0,0.0,0.0028742415698263,0.0140209963946886,0.1168573254856523
2021-05-16,ADA,2.3002,0.0,0.0,0.0,0.1473150187448348,0.3219283556585645,0.8311774191687602,0.0,0.0,0.0,0.5537117198521821,0.0,0.0,0.0027042149942993,0.0133092972804488,0.112613165554392
2021-05-17,ADA,2.0307,0.0,0.0,0.0,0.1250813940236762,0.2836362738738405,0.7881552534226383,0.0,0.0,0.0,0.7251574702272257,0.0,0.0,0.0022554663771183,0.0113950311125772,0.1008008524550745
2021-05-18,ADA,2.0036,0.0,0.0,0.100458177844744,0.109838108592833,0.2562304801807313,0.7532622905923505,0.0,0.0,0.0,0.767484665247123,0.0,0.0,0.0022827675580038,0.0115131068055787,0.1015475614169462
2021-05-19,ADA,1.4663,0.9624336799629104,0.0,0.0,0.0740325608474277,0.1873250914291577,0.64724182321915,0.0,0.0,0.0,0.4319122622450629,0.0,0.0,0.002259017044444,0.0114104001321428,0.1008981892481579
2021-05-20,ADA,1.8006,0.9442326266923132,0.0,0.0,0.04115734483108,0.1162820684574136,0.5002379305021508,0.0,0.0,0.0,0.9742993433212932,0.0,0.0,0.0017762292201039,0.0092829127230432,0.0869811622887117
2021-05-21,ADA,1.5493,0.0,0.0,0.0,0.0203800234734694,0.0648811788678674,0.3538668547984157,0.0,0.0,0.0,0.8451235374187069,0.0,0.0,0.0014167387457695,0.0076408903325777,0.0755291425200327
2021-05-22,ADA,1.4629,0.0,0.0,0.0,0.0097161250883751,0.0346895604361506,0.2376230757304757,0.0,0.0,0.0,0.9153219166324434,0.0,0.0,0.0014559554000764,0.0078228400504477,0.0768336836657385
2021-05-23,ADA,1.3139,0.0,0.0,0.0,0.0045923648236948,0.0182475531546378,0.1546130079233503,0.0,0.0,0.0,0.960146831906856,0.0,0.0,0.0016733590968754,0.0088186877928479,0.0838133419163635
2021-05-24,ADA,1.55,0.0,0.0,0.0,0.001828742845071,0.0082068529192737,0.088568052651888,0.0,0.0,0.0,0.8997831045478315,0.0,0.0,0.0032095378163008,0.0154051196190476,0.1249078880219755
2021-05-25,ADA,1.5532,0.0,0.0,0.0,0.0007558498734231,0.0037814119850344,0.0506478195801351,0.0,0.0,0.0,0.911940157142858,0.0,0.0,0.0023680997373854,0.0118807466872213,0.1038565525292456
2021-05-26,ADA,1.7791,0.0,0.0,0.0,0.0003056826807026,0.0016979416833173,0.0279985579228651,0.0,0.0,0.0,0.886911813927841,0.0,0.0,0.0024482536794093,0.0122241789853775,0.1059922786490645
