Date,Ticker,drawdown_90d,fgi
2025-08-04,BNB,-0.08930094786729859,64.0
2025-08-05,BNB,-0.1052962085308057,60.0
2025-08-06,BNB,-0.0882109004739337,54.0
2025-08-07,BNB,-0.06555687203791474,62.0
2025-08-08,BNB,-0.059834123222748815,74.0
2025-08-09,BNB,-0.053518957345971514,67.0
2025-08-10,BNB,-0.04357819905213267,69.0
2025-08-11,BNB,-0.046101895734597116,70.0
2025-08-12,BNB,-0.013661137440758262,68.0
2025-08-13,BNB,0.0,73.0
2025-08-14,BNB,-0.008950366151342593,75.0
2025-08-15,BNB,-0.023820473815167328,60.0
2025-08-16,BNB,-0.0109668518059928,56.0
2025-08-17,BNB,0.0,64.0
2025-08-18,BNB,-0.00980850616100445,60.0
2025-08-19,BNB,-0.03655685192546001,56.0
2025-08-20,BNB,0.0,44.0
2025-08-21,BNB,-0.034014153385881075,50.0
2025-08-22,BNB,0.0,50.0
2025-08-23,BNB,-0.021983759345041796,60.0
2025-08-24,BNB,-0.02632719032225819,53.0
2025-08-25,BNB,-0.0676397729418691,47.0
2025-08-26,BNB,-0.0405572033192255,48.0
2025-08-27,BNB,-0.05002166161229056,51.0
2025-08-28,BNB,-0.029704180135746112,48.0
2025-08-29,BNB,-0.0421123959964898,50.0
2025-08-30,BNB,-0.042445651570189216,39.0
2025-08-31,BNB,-0.04727785738883156,48.0
2025-09-01,BNB,-0.060574754779440444,46.0
2025-09-02,BNB,-0.05377634107597125,49.0
2025-09-03,BNB,-0.05048821941546977,55.0
2025-09-04,BNB,-0.0628520011997201,51.0
2025-09-05,BNB,-0.055620355250441615,48.0
2025-09-06,BNB,-0.0437231312693705,48.0
2025-09-07,BNB,-0.022394774552604482,44.0
2025-09-08,BNB,-0.024583152819897574,51.0
2025-09-09,BNB,-0.022439208629097703,48.0
2025-09-10,BNB,-0.007153886315415353,49.0
2025-09-11,BNB,0.0,54.0
2025-09-12,BNB,0.0,57.0
2025-09-13,BNB,0.0,52.0
2025-09-14,BNB,-0.0076792905492245305,55.0
2025-09-15,BNB,-0.014994430640047983,53.0
2025-09-16,BNB,0.0,52.0
2025-09-17,BNB,0.0,53.0
2025-09-18,BNB,-0.00903048546435287,52.0
2025-09-19,BNB,-0.00593951392957433,53.0
2025-09-20,BNB,0.0,48.0
2025-09-21,BNB,0.0,49.0
2025-09-22,BNB,-0.052395495323535005,45.0
2025-09-23,BNB,-0.03036839091429656,43.0
2025-09-24,BNB,-0.027972895590761545,44.0
2025-09-25,BNB,-0.09725138385188012,44.0
2025-09-26,BNB,-0.08303111280778774,28.0
2025-09-27,BNB,-0.07573010116434425,33.0
2025-09-28,BNB,-0.052290513456766524,37.0
2025-09-29,BNB,-0.017188394731819042,50.0
2025-09-30,BNB,-0.0374976140484825,50.0
2025-10-01,BNB,-0.020328306928803164,49.0
2025-10-02,BNB,0.0,64.0
2025-10-03,BNB,0.0,63.0
2025-10-04,BNB,-0.03249537581974112,71.0
2025-10-05,BNB,-0.018513536236758013,74.0
2025-10-06,BNB,0.0,71.0
2025-10-07,BNB,0.0,70.0
2025-10-08,BNB,0.0,60.0
2025-10-09,BNB,-0.03981184029371285,70.0
2025-10-10,BNB,-0.15674621385956863,64.0
2025-10-11,BNB,-0.13181122839222897,27.0
2025-10-12,BNB,-0.0036331650604252714,24.0
2025-10-13,BNB,-0.009828667584518997,38.0
2025-10-14,BNB,-0.07563102340523184,38.0
2025-10-15,BNB,-0.1107771148845037,34.0
2025-10-16,BNB,-0.12434603028912357,28.0
2025-10-17,BNB,-0.1807021569527306,22.0
2025-10-18,BNB,-0.1644255774820254,23.0
2025-10-19,BNB,-0.15107847636530516,29.0
2025-10-20,BNB,-0.15849013308857277,29.0
2025-10-21,BNB,-0.19140278415175155,34.0
2025-10-22,BNB,-0.18018968945999705,25.0
2025-10-23,BNB,-0.1381979501300291,27.0
2025-10-24,BNB,-0.1517439192290042,30.0
2025-10-25,BNB,-0.1459920452807099,37.0
2025-10-26,BNB,-0.12942481260517058,40.0
2025-10-27,BNB,-0.12889704757534035,51.0
2025-10-28,BNB,-0.1559966345418388,50.0
2025-10-29,BNB,-0.1527459079088267,51.0
2025-10-30,BNB,-0.17465962979960237,34.0
2025-10-31,BNB,-0.1671255927795625,29.0
2025-11-01,BNB,-0.1628193360868901,33.0
2025-11-02,BNB,-0.17144714700933156,37.0
2025-11-03,BNB,-0.2400642496558055,42.0
2025-11-04,BNB,-0.2834863087042987,21.0
2025-11-05,BNB,-0.26623068685941564,23.0
2025-11-06,BNB,-0.2730610371730152,27.0
2025-11-07,BNB,-0.2418923053388405,24.0
2025-11-08,BNB,-0.24198409056141967,20.0
2025-11-09,BNB,-0.23770078017439197,22.0
2025-11-10,BNB,-0.2412574575493346,29.0
2025-11-11,BNB,-0.2671867829279486,26.0
2025-11-12,BNB,-0.27117944011014233,24.0
2025-11-13,BNB,-0.29084442404772837,15.0
2025-11-14,BNB,-0.2999464586201622,16.0
2025-11-15,BNB,-0.2869206057824691,10.0
2025-11-16,BNB,-0.29129570139207595,10.0
2025-11-17,BNB,-0.3059813370047423,14.0
2025-11-18,BNB,-0.28653051858650763,11.0
2025-11-19,BNB,-0.3133165060425272,15.0
2025-11-20,BNB,-0.33722655652439965,11.0
2025-11-21,BNB,-0.3648003671408903,14.0
2025-11-22,BNB,-0.36226097598286683,11.0
2025-11-23,BNB,-0.3547498852684718,13.0
2025-11-24,BNB,-0.33844271072357357,19.0
2025-11-25,BNB,-0.34024017133241546,20.0
2025-11-26,BNB,-0.3178981184029372,15.0
2025-11-27,BNB,-0.31486920605782476,22.0
2025-11-28,BNB,-0.3214089031665902,25.0
2025-11-29,BNB,-0.33233899342205914,28.0
2025-11-30,BNB,-0.33049564020192757,28.0
2025-12-01,BNB,-0.36774514303197187,24.0
2025-12-02,BNB,-0.3295013002906532,23.0
2025-12-03,BNB,-0.2957319871500689,28.0
2025-12-04,BNB,-0.3116720208046505,26.0
2025-12-05,BNB,-0.32417775738106164,28.0
2025-12-06,BNB,-0.3189689459996941,23.0
2025-12-07,BNB,-0.31591708734893686,20.0
2025-12-08,BNB,-0.31381367599816434,20.0
2025-12-09,BNB,-0.31367599816429564,22.0
2025-12-10,BNB,-0.3166360715924737,26.0
2025-12-11,BNB,-0.322387945540768,29.0
2025-12-12,BNB,-0.32569986232216613,29.0
2025-12-13,BNB,-0.31404313905461223,23.0
2025-12-14,BNB,-0.3289964815664679,21.0
2025-12-15,BNB,-0.3432767324460762,16.0
2025-12-16,BNB,-0.3302508796083831,11.0
2025-12-17,BNB,-0.35515527000152974,16.0
2025-12-18,BNB,-0.36509866911427263,17.0
2025-12-19,BNB,-0.34513538320330434,16.0
2025-12-20,BNB,-0.3466651369129571,20.0
2025-12-21,BNB,-0.3432461373718832,20.0
2025-12-22,BNB,-0.3432308398347867,25.0
2025-12-23,BNB,-0.3542144714700934,24.0
2025-12-24,BNB,-0.3524705522410892,24.0
2025-12-25,BNB,-0.365427566161848,23.0
2025-12-26,BNB,-0.36154199173933,20.0
2025-12-27,BNB,-0.35364846259752186,23.0
2025-12-28,BNB,-0.3427260211106012,24.0
2025-12-29,BNB,-0.34797307633471014,24.0
2025-12-30,BNB,-0.3409438580388558,23.0
2025-12-31,BNB,-0.33891693437356596,21.0
2026-01-01,BNB,-0.3388480954566315,20.0
2026-01-02,BNB,-0.3259522716842589,28.0
2026-01-03,BNB,-0.32795624904390397,29.0
2026-01-04,BNB,-0.31510631788282095,25.0
2026-01-05,BNB,-0.3037249502830045,26.0
2026-01-06,BNB,-0.2955590527002649,44.0
2026-01-07,BNB,-0.30887037961079344,42.0
2026-01-08,BNB,-0.31504241354162676,28.0
2026-01-09,BNB,-0.31151115034736887,27.0
2026-01-10,BNB,-0.29865204124985517,25.0
2026-01-11,BNB,-0.2517128388442061,29.0
2026-01-12,BNB,-0.2208813232751576,27.0
2026-01-13,BNB,-0.1756592681882899,26.0
2026-01-14,BNB,-0.16719057319471767,48.0
2026-01-15,BNB,-0.18235459398707507,61.0
2026-01-16,BNB,-0.1762433267771847,49.0
2026-01-17,BNB,-0.16837594830008437,50.0
2026-01-18,BNB,-0.18120434110705264,49.0
2026-01-19,BNB,-0.18902781680247266,44.0
2026-01-20,BNB,-0.2236232087665075,32.0
2026-01-21,BNB,-0.22436077549873565,24.0
2026-01-22,BNB,-0.2240534560269739,20.0
2021-04-23,BTC,-0.1958294927251278,55.0
2021-04-24,BTC,-0.21277483287455767,37.0
2021-04-25,BTC,-0.22820652772316166,31.0
2021-04-26,BTC,-0.15058765237907984,27.0
2021-04-27,BTC,-0.1346917813605977,50.0
2021-04-28,BTC,-0.13729893826189538,59.0
2021-04-29,BTC,-0.15760912308297287,52.0
2021-04-30,BTC,-0.09250066850176962,51.0
2021-05-01,BTC,-0.09083177349587097,68.0
2021-05-02,BTC,-0.11005568226504131,66.0
2021-05-03,BTC,-0.1007567440031459,61.0
2021-05-04,BTC,-0.1631929217459693,68.0
2021-05-05,BTC,-0.09656138419189932,48.0
2021-05-06,BTC,-0.11295823830121902,65.0
2021-05-07,BTC,-0.09847031065670468,64.0
2021-05-08,BTC,-0.0741321274085725,67.0
2021-05-09,BTC,-0.08390342115611488,73.0
2021-05-10,BTC,-0.12204262681871805,72.0
2021-05-11,BTC,-0.10861156114825014,61.0
2021-05-12,BTC,-0.219326464805348,68.0
2021-05-13,BTC,-0.21870279197797873,31.0
2021-05-14,BTC,-0.21602123476209206,26.0
2021-05-15,BTC,-0.26444372788045617,27.0
2021-05-16,BTC,-0.2696578843885175,20.0
2021-05-17,BTC,-0.3151704286276052,27.0
2021-05-18,BTC,-0.3259963822257177,21.0
2021-05-19,BTC,-0.4228849390483681,23.0
2021-05-20,BTC,-0.3625381046008651,11.0
2021-05-21,BTC,-0.4140462445930004,19.0
2021-05-22,BTC,-0.4109362170664569,12.0
2021-05-23,BTC,-0.45489186000786475,14.0
2021-05-24,BTC,-0.38975556429414077,10.0
2021-05-25,BTC,-0.3971731026346834,22.0
2021-05-26,BTC,-0.3827462052693668,22.0
2021-05-27,BTC,-0.3939444750294927,27.0
2021-05-28,BTC,-0.43903279591034217,21.0
2021-05-29,BTC,-0.4556799056232796,18.0
2021-05-30,BTC,-0.43938230436492337,10.0
2021-05-31,BTC,-0.4140179315768777,18.0
2021-06-01,BTC,-0.42283775068816365,20.0
2021-06-02,BTC,-0.4090651985843492,23.0
2021-06-03,BTC,-0.38266944553676757,24.0
2021-06-04,BTC,-0.4206999606763665,27.0
2021-06-05,BTC,-0.44139677546205275,24.0
2021-06-06,BTC,-0.43694360990955566,17.0
2021-06-07,BTC,-0.4722329532048761,15.0
2021-06-08,BTC,-0.47493810460086516,13.0
2021-06-09,BTC,-0.41190640975226106,14.0
2021-06-10,BTC,-0.42311097129374753,21.0
2021-06-11,BTC,-0.41278836020448284,21.0
2021-06-12,BTC,-0.4408791191506095,28.0
2021-06-13,BTC,-0.38622776248525365,23.0
2021-06-14,BTC,-0.36270090444357056,28.0
2021-06-15,BTC,-0.3685561934722768,38.0
2021-06-16,BTC,-0.3967910342115611,33.0
2021-06-17,BTC,-0.40081840346047976,26.0
2021-06-18,BTC,-0.4365734958710185,25.0
2021-06-19,BTC,-0.4418604797483287,23.0
2021-06-20,BTC,-0.4400289421942587,21.0
2021-06-21,BTC,-0.5028088084939049,23.0
2021-06-22,BTC,-0.488642390876917,10.0
2021-06-23,BTC,-0.4702623672827369,14.0
2021-06-24,BTC,-0.4547685410931971,22.0
2021-06-25,BTC,-0.5031938655131734,27.0
2021-06-26,BTC,-0.4921958316948486,20.0
2021-06-27,BTC,-0.4541826189539914,22.0
2021-06-28,BTC,-0.45741423515532836,25.0
2021-06-29,BTC,-0.4351281163979551,25.0
2021-06-30,BTC,-0.44876130554463234,28.0
2021-07-01,BTC,-0.47298953991348797,28.0
2021-07-02,BTC,-0.4685560361777428,21.0
2021-07-03,BTC,-0.45467353519465203,24.0
2021-07-04,BTC,-0.4449624852536374,27.0
2021-07-05,BTC,-0.4700725127801809,29.0
2021-07-06,BTC,-0.46173794730633105,20.0
2021-07-07,BTC,-0.4673673613841919,28.0
2021-07-08,BTC,-0.4828830515139599,20.0
2021-07-09,BTC,-0.4680957923712151,20.0
2021-07-10,BTC,-0.4730181675186787,20.0
2021-07-11,BTC,-0.4611248132127409,20.0
2021-07-12,BTC,-0.47614565425764865,25.0
2021-07-13,BTC,-0.4817957510436197,20.0
2021-07-14,BTC,-0.46490377404018607,21.0
2021-07-15,BTC,-0.4687256381208353,20.0
2021-07-16,BTC,-0.4668233607222311,22.0
2021-07-17,BTC,-0.4645094759696613,15.0
2021-07-18,BTC,-0.46011802171348093,19.0
2021-07-19,BTC,-0.4760690461851057,24.0
2021-07-20,BTC,-0.4938954725498008,19.0
2021-07-21,BTC,-0.4539009429674978,10.0
2021-07-22,BTC,-0.4514660974261005,21.0
2021-07-23,BTC,-0.42859465479031067,23.0
2021-07-24,BTC,-0.41799274744933285,22.0
2021-07-25,BTC,-0.3989162796742554,27.0
2021-07-26,BTC,-0.36737507443250794,26.0
2021-07-27,BTC,-0.329655185301905,32.0
2021-07-28,BTC,-0.32011270419565757,50.0
2021-07-29,BTC,-0.3201650299301502,50.0
2021-07-30,BTC,-0.28296126281704426,53.0
2021-07-31,BTC,-0.295610159686929,60.0
2021-08-01,BTC,-0.3230708070819824,60.0
2021-08-02,BTC,-0.33492258594459423,48.0
2021-08-03,BTC,-0.3509052097234126,48.0
2021-08-04,BTC,-0.3251478669193479,42.0
2021-08-05,BTC,-0.30579278159697126,50.0
2021-08-06,BTC,-0.2644874284093429,52.0
2021-08-07,BTC,-0.21347230863867697,69.0
2021-08-08,BTC,-0.227203907815808,74.0
2021-08-09,BTC,-0.07198927800053963,65.0
2021-08-10,BTC,-0.08540000341081569,71.0
2021-08-11,BTC,-0.08688451078369504,70.0
2021-08-12,BTC,-0.05055258442627381,70.0
2021-08-13,BTC,0.0,70.0
2021-08-14,BTC,-0.015303138075313765,76.0
2021-08-15,BTC,-0.017284100418410046,71.0
2021-08-16,BTC,-0.03972196652719663,72.0
2021-08-17,BTC,-0.0649382845188285,72.0
2021-08-18,BTC,-0.06474288702928868,73.0
2021-08-19,BTC,-0.021744351464435093,70.0
2021-08-20,BTC,0.0,70.0
2021-08-21,BTC,-0.010149532251730266,78.0
2021-08-22,BTC,-0.0016878716739044091,76.0
2021-08-23,BTC,0.0,79.0
2021-08-24,BTC,-0.03667169473527868,79.0
2021-08-25,BTC,-0.010417093951465811,73.0
2021-08-26,BTC,-0.05344597823550145,75.0
2021-08-27,BTC,-0.008465543248630693,71.0
2021-08-28,BTC,-0.01199260035341294,78.0
2021-08-29,BTC,-0.014569342387224533,72.0
2021-08-30,BTC,-0.050636456494745685,73.0
2021-08-31,BTC,-0.04825248515574719,73.0
2021-09-01,BTC,-0.013706723837793802,71.0
2021-09-02,BTC,-0.0048942337516430295,74.0
2021-09-03,BTC,0.0,74.0
2021-09-04,BTC,-0.0016700287244940614,72.0
2021-09-05,BTC,0.0,73.0
2021-09-06,BTC,0.0,79.0
2021-09-07,BTC,-0.11013559573066177,79.0
2021-09-08,BTC,-0.12561906733075226,47.0
2021-09-09,BTC,-0.11903334162490818,45.0
2021-09-10,BTC,-0.1483557047617058,46.0
2021-09-11,BTC,-0.14222664861508547,31.0
2021-09-12,BTC,-0.1260571283175003,32.0
2021-09-13,BTC,-0.14665017212929538,44.0
2021-09-14,BTC,-0.1054304751452134,30.0
2021-09-15,BTC,-0.08625434120906347,49.0
2021-09-16,BTC,-0.09353807826613679,53.0
2021-09-17,BTC,-0.10185193272811163,48.0
2021-09-18,BTC,-0.08300106904350045,50.0
2021-09-19,BTC,-0.10295762372327157,53.0
2021-09-20,BTC,-0.1832048139237694,50.0
2021-09-21,BTC,-0.22652177297921353,27.0
2021-09-22,BTC,-0.173179160677428,21.0
2021-09-23,BTC,-0.14808322209331248,27.0
2021-09-24,BTC,-0.18709837288920877,33.0
2021-09-25,BTC,-0.1897554112019809,28.0
2021-09-26,BTC,-0.1804461879959517,27.0
2021-09-27,BTC,-0.19969181925379628,26.0
2021-09-28,BTC,-0.22097413978076064,25.0
2021-09-29,BTC,-0.21152288379706027,24.0
2021-09-30,BTC,-0.16785312139814945,20.0
2021-10-01,BTC,-0.08587077675599415,27.0
2021-10-02,BTC,-0.09549235814286447,54.0
2021-10-03,BTC,-0.08476185774315992,49.0
2021-10-04,BTC,-0.06530013918452676,54.0
2021-10-05,BTC,-0.022632391448411598,59.0
2021-10-06,BTC,0.0,68.0
2021-10-07,BTC,-0.027655789568833026,76.0
2021-10-08,BTC,-0.02465099882491186,74.0
2021-10-09,BTC,-0.0066036337340684955,72.0
2021-10-10,BTC,-0.011859350989785772,71.0
2021-10-11,BTC,0.0,71.0
2021-10-12,BTC,-0.025654869774244006,78.0
2021-10-13,BTC,-0.0018156872946259058,70.0
2021-10-14,BTC,-0.0021473308004770417,70.0
2021-10-15,BTC,0.0,71.0
2021-10-16,BTC,-0.012920686426769025,78.0
2021-10-17,BTC,-0.002336376616970706,79.0
2021-10-18,BTC,0.0,78.0
2021-10-19,BTC,0.0,75.0
2021-10-20,BTC,0.0,82.0
2021-10-21,BTC,-0.05769967641600387,84.0
2021-10-22,BTC,-0.0805011589903913,75.0
2021-10-23,BTC,-0.07143271636166565,74.0
2021-10-24,BTC,-0.0780163635898082,73.0
2021-10-25,BTC,-0.04428132671711111,72.0
2021-10-26,BTC,-0.0859466487155351,76.0
2021-10-27,BTC,-0.1149667863156257,73.0
2021-10-28,BTC,-0.08220309232787608,66.0
2021-10-29,BTC,-0.056782120260764186,70.0
2021-10-30,BTC,-0.06275956831831321,73.0
2021-10-31,BTC,-0.07123499331302165,74.0
2021-11-01,BTC,-0.07712410992431833,74.0
2021-11-02,BTC,-0.04214182697006027,73.0
2021-11-03,BTC,-0.04704338892153971,76.0
2021-11-04,BTC,-0.06979244837345143,73.0
2021-11-05,BTC,-0.0767300274342624,73.0
2021-11-06,BTC,-0.06864701829854851,71.0
2021-11-07,BTC,-0.04132972310743069,73.0
2021-11-08,BTC,0.0,75.0
2021-11-09,BTC,-0.008562205011030567,84.0
2021-11-10,BTC,-0.039146501420271346,75.0
2021-11-11,BTC,-0.04074840694294316,77.0
2021-11-12,BTC,-0.05040441561399539,74.0
2021-11-13,BTC,-0.04658706157332686,72.0
2021-11-14,BTC,-0.029717961260157827,74.0
2021-11-15,BTC,-0.058038383237940264,72.0
2021-11-16,BTC,-0.11057931461190479,71.0
2021-11-17,BTC,-0.10634389832749926,52.0
2021-11-18,BTC,-0.1574835881321266,54.0
2021-11-19,BTC,-0.14029579495727787,34.0
2021-11-20,BTC,-0.11578265679962763,43.0
2021-11-21,BTC,-0.13185783869668843,49.0
2021-11-22,BTC,-0.16702719537101582,50.0
2021-11-23,BTC,-0.14786282523295166,33.0
2021-11-24,BTC,-0.1538306156325661,42.0
2021-11-25,BTC,-0.12684731161394094,32.0
2021-11-26,BTC,-0.20435587389299772,47.0
2021-11-27,BTC,-0.18962817635858756,21.0
2021-11-28,BTC,-0.1518078341280663,27.0
2021-11-29,BTC,-0.1443829716717292,33.0
2021-11-30,BTC,-0.1566107369579908,40.0
2021-12-01,BTC,-0.1531526528441043,34.0
2021-12-02,BTC,-0.16357429445887603,32.0
2021-12-03,BTC,-0.20621412576491097,31.0
2021-12-04,BTC,-0.272093804696662,25.0
2021-12-05,BTC,-0.26848244590255316,18.0
2021-12-06,BTC,-0.2529981490046106,16.0
2021-12-07,BTC,-0.2508207599965821,25.0
2021-12-08,BTC,-0.25256468524711206,28.0
2021-12-09,BTC,-0.29589032818996824,29.0
2021-12-10,BTC,-0.30188877352562715,24.0
2021-12-11,BTC,-0.2685763358999068,16.0
2021-12-12,BTC,-0.2587443945524253,27.0
2021-12-13,BTC,-0.30837207036181563,28.0
2021-12-14,BTC,-0.2840772190434387,21.0
2021-12-15,BTC,-0.2763512866113604,28.0
2021-12-16,BTC,-0.2946050422482775,29.0
2021-12-17,BTC,-0.31683623881409534,23.0
2021-12-18,BTC,-0.30642126131585495,24.0
2021-12-19,BTC,-0.3086907632234953,29.0
2021-12-20,BTC,-0.3052412684153604,25.0
2021-12-21,BTC,-0.27598253882995594,27.0
2021-12-22,BTC,-0.2804507549185252,45.0
2021-12-23,BTC,-0.24712054631538782,34.0
2021-12-24,BTC,-0.2473991063864006,41.0
2021-12-25,BTC,-0.25362398359264887,39.0
2021-12-26,BTC,-0.24805826155709607,37.0
2021-12-27,BTC,-0.2491548789552087,40.0
2021-12-28,BTC,-0.29591772511348624,41.0
2021-12-29,BTC,-0.31189798037284394,27.0
2021-12-30,BTC,-0.3021800694637889,22.0
2021-12-31,BTC,-0.315566650569123,28.0
2022-01-01,BTC,-0.2932682204720771,21.0
2022-01-02,BTC,-0.2997319692331068,29.0
2022-01-03,BTC,-0.31217283815689495,29.0
2022-01-04,BTC,-0.3212669877586103,23.0
2022-01-05,BTC,-0.3565257916859371,24.0
2022-01-06,BTC,-0.36198770159507854,15.0
2022-01-07,BTC,-0.38443585217686327,18.0
2022-01-08,BTC,-0.3827585680916473,10.0
2022-01-09,BTC,-0.3800206528375882,23.0
2022-01-10,BTC,-0.38064456223640647,23.0
2022-01-11,BTC,-0.3672156269682283,21.0
2022-01-12,BTC,-0.34983901715832294,22.0
2022-01-13,BTC,-0.3697210386010805,21.0
2022-01-14,BTC,-0.36231868604947176,21.0
2022-01-15,BTC,-0.36195837948234033,23.0
2022-01-16,BTC,-0.36214541901965513,21.0
2022-01-17,BTC,-0.3750299700129565,22.0
2022-01-18,BTC,-0.3728011932618969,24.0
2022-01-19,BTC,-0.3830507525786799,24.0
2022-01-20,BTC,-0.3975503892362374,24.0
2022-01-21,BTC,-0.46027601585941263,19.0
2022-01-22,BTC,-0.48062215599571306,13.0
2022-01-23,BTC,-0.4632491003812911,11.0
2022-01-24,BTC,-0.4570914567062708,13.0
2022-01-25,BTC,-0.4526787749221298,12.0
2022-01-26,BTC,-0.4548850417684611,23.0
2022-01-27,BTC,-0.4496905850694468,20.0
2022-01-28,BTC,-0.441449886658187,24.0
2022-01-29,BTC,-0.43478162356538236,24.0
2022-01-30,BTC,-0.4390034154337681,29.0
2022-01-31,BTC,-0.43033799066223993,20.0
2022-02-01,BTC,-0.4269660957888264,26.0
2022-02-02,BTC,-0.45359634972276536,28.0
2022-02-03,BTC,-0.4474468510790612,20.0
2022-02-04,BTC,-0.38432078509808765,20.0
2022-02-05,BTC,-0.3871591063745533,33.0
2022-02-06,BTC,-0.3669551706512222,37.0
2022-02-07,BTC,-0.3308822923391805,45.0
2022-02-08,BTC,-0.3277839591813685,48.0
2022-02-09,BTC,-0.3227513808950367,54.0
2022-02-10,BTC,-0.3361410642087574,50.0
2022-02-11,BTC,-0.35326141537353223,50.0
2022-02-12,BTC,-0.3362673515416762,44.0
2022-02-13,BTC,-0.3031112669560809,44.0
2022-02-14,BTC,-0.29511920400193087,46.0
2022-02-15,BTC,-0.2539487913664462,46.0
2022-02-16,BTC,-0.26519193314207884,51.0
2022-02-17,BTC,-0.32143041972442,52.0
2022-02-18,BTC,-0.32201160237149157,30.0
2022-02-19,BTC,-0.3202353242076541,25.0
2022-02-20,BTC,-0.3489373199213845,27.0
2022-02-21,BTC,-0.37232133589414984,25.0
2022-02-22,BTC,-0.3515926632741048,20.0
2022-02-23,BTC,-0.35527124034529756,25.0
2022-02-24,BTC,-0.33662690119209887,23.0
2022-02-25,BTC,-0.3211887237402912,27.0
2022-02-26,BTC,-0.32296194370524217,26.0
2022-02-27,BTC,-0.34074174853241473,26.0
2022-02-28,BTC,-0.24524434864464875,20.0
2022-03-01,BTC,-0.2135104002560891,51.0
2022-03-02,BTC,-0.18111716095113806,52.0
2022-03-03,BTC,-0.16492931286157167,39.0
2022-03-04,BTC,-0.22994539014583534,33.0
2022-03-05,BTC,-0.22504165616779778,22.0
2022-03-06,BTC,-0.24426220834043913,22.0
2022-03-07,BTC,-0.25277558621061347,23.0
2022-03-08,BTC,-0.2381680452394539,21.0
2022-03-09,BTC,-0.1750060632811822,22.0
2022-03-10,BTC,-0.22456878908062558,28.0
2022-03-11,BTC,-0.2381888954521162,22.0
2022-03-12,BTC,-0.23665876522286808,22.0
2022-03-13,BTC,-0.2569192709270733,21.0
2022-03-14,BTC,-0.21966367820175167,23.0
2022-03-15,BTC,-0.22735543967295843,21.0
2022-03-16,BTC,-0.19128712886867333,24.0
2022-03-17,BTC,-0.19514441821120512,27.0
2022-03-18,BTC,-0.17862927948156135,25.0
2022-03-19,BTC,-0.16990326878225515,28.0
2022-03-20,BTC,-0.18837380339941076,31.0
2022-03-21,BTC,-0.19348525270359393,30.0
2022-03-22,BTC,-0.16669705683512262,26.0
2022-03-23,BTC,-0.1561833923652105,31.0
2022-03-24,BTC,-0.13360836104191212,40.0
2022-03-25,BTC,-0.12727262700960632,47.0
2022-03-26,BTC,-0.12209061517779388,51.0
2022-03-27,BTC,-0.018751892445201583,49.0
2022-03-28,BTC,-0.01258186626266568,60.0
2022-03-29,BTC,-0.006031727072993611,56.0
2022-03-30,BTC,-0.013718014401966435,55.0
2022-03-31,BTC,-0.04635765197448182,52.0
2022-04-01,BTC,-0.024271420982063904,50.0
2022-04-02,BTC,-0.03423225142722227,52.0
2022-04-03,BTC,-0.021660257869749726,48.0
2022-04-04,BTC,-0.01800977341529849,52.0
2022-04-05,BTC,-0.04084026916947051,53.0
2022-04-06,BTC,-0.0898987663065935,48.0
2022-04-07,BTC,-0.08412831929300851,34.0
2022-04-08,BTC,-0.10926134399217453,37.0
2022-04-09,BTC,-0.0986792397143026,30.0
2022-04-10,BTC,-0.11122530294214383,34.0
2022-04-11,BTC,-0.16663609839189805,32.0
2022-04-12,BTC,-0.15515739499270578,20.0
2022-04-13,BTC,-0.13254003389916266,25.0
2022-04-14,BTC,-0.15795196775363246,28.0
2022-04-15,BTC,-0.14510232993498445,22.0
2022-04-16,BTC,-0.14875344683649985,28.0
2022-04-17,BTC,-0.16352298312631233,28.0
2022-04-18,BTC,-0.13984817054145912,24.0
2022-04-19,BTC,-0.12525867084924996,27.0
2022-04-20,BTC,-0.12810447182237514,27.0
2022-04-21,BTC,-0.14661788391644953,27.0
2022-04-22,BTC,-0.16286818959919727,26.0
2022-04-23,BTC,-0.16850919578031326,24.0
