Date,Ticker,mom_7d,mom_30d,ema_diff,slope_30d
2021-07-11,ADA,-0.07731782415326716,-0.06165193793055457,-0.018823569399641207,-0.002618200946930857
2021-07-12,ADA,-0.06503312201723765,-0.11244844140915555,-0.020571181278448633,-0.0024306553181174533
2021-07-13,ADA,-0.10644910644910655,-0.1873313632275473,-0.024541474906126508,-0.0020752011925891075
2021-07-14,ADA,-0.10007122507122501,-0.19874437186885652,-0.027522603972160973,-0.0015457490656072808
2021-07-15,ADA,-0.07626224566691786,-0.21180555555555547,-0.0318699842395218,-0.001208705204525718
2021-07-16,ADA,-0.1329976303317535,-0.21163558009561645,-0.038367135543380566,-0.0013800147428260376
2021-07-17,ADA,-0.12241689128481581,-0.20942938081748286,-0.043094251300180575,-0.0014499798987845603
2021-07-18,ADA,-0.12398961809417874,-0.16592529831250435,-0.045850875978866903,-0.0016804558270564409
2021-07-19,ADA,-0.1448270607953679,-0.18888648023701127,-0.05132568212881866,-0.002319208313707534
2021-07-20,ADA,-0.16687747035573108,-0.2610951412746265,-0.059670238546636986,-0.0030635330878259967
2021-07-21,ADA,-0.07313019390581721,-0.002470187393526335,-0.05806916110802636,-0.004335460106230247
2021-07-22,ADA,-0.032794909446891785,0.024984870753004262,-0.05523140860472527,-0.00562927981132841
2021-07-23,ADA,0.031516911513495005,-0.03476662404092079,-0.05093577675974662,-0.006273326657439876
2021-07-24,ADA,0.05170207320194531,-0.09386945016171722,-0.04534455603872548,-0.00619236736481288
2021-07-25,ADA,0.03987132819774808,-0.018928200622953528,-0.0407243687880852,-0.006662208680146849
2021-07-26,ADA,0.11812917594654793,0.0023959747623991667,-0.03489086355844987,-0.00698482001636875
2021-07-27,ADA,0.21444159787456107,-0.04342301943198812,-0.028310796842465593,-0.006724646818865746
2021-07-28,ADA,0.09939373238835292,-0.02903469079939669,-0.022349984347097594,-0.0064686563661797095
2021-07-29,ADA,0.08434547908232126,-0.06365622723962117,-0.01755559395301064,-0.005968868441462574
2021-07-30,ADA,0.0853688830007453,-0.05377896484515987,-0.012001605584803995,-0.0052530688092703665
2021-07-31,ADA,0.07025229171736846,-0.009013745962592967,-0.00699478192904672,-0.004745184877732096
2021-08-01,ADA,0.06984695538912411,-0.05765093933744447,-0.0033312825734855486,-0.0039379036973476375
2021-08-02,ADA,0.042387060791968745,-0.06849412602349592,-0.0008034756719598851,-0.0030844471381724996
2021-08-03,ADA,0.07008360028127192,-0.06288060212110846,0.004979891642940378,-0.0016296424680917385
2021-08-04,ADA,0.06912621359223303,-0.019517059619630905,0.009827535979879166,-0.00039082503711826427
2021-08-05,ADA,0.07801804604853757,-0.021049657413293787,0.014038771305012633,0.0009583942581844964
2021-08-06,ADA,0.0699572779981692,-0.0010683760683759536,0.01813180236731762,0.002336663060213983
2021-08-07,ADA,0.11627378155082235,0.10979653353428787,0.025244732552147032,0.0036415144015628106
2021-08-08,ADA,0.08469030588951454,0.05561315165876768,0.027642089963436634,0.0048104056904070625
2021-08-09,ADA,0.12703508369639982,0.10399820305480678,0.03200518922353938,0.006097255381746414
2021-08-10,ADA,0.2251752336448598,0.24434556915090844,0.046494984935117174,0.008240462967152496
2021-08-11,ADA,0.30286959680348713,0.3662959012646656,0.06306022093614258,0.010529414184948642
2021-08-12,ADA,0.3221733169781371,0.44853754940711466,0.07660316773289527,0.01256355082235988
2021-08-13,ADA,0.5248484848484847,0.6925999208547682,0.1008535208688341,0.015421565176557028
2021-08-14,ADA,0.4855707204454405,0.7847936041768642,0.11926701676409311,0.017983255767788014
2021-08-15,ADA,0.5199579095054367,0.8506149641270926,0.12995490878659693,0.019908072218031935
2021-08-16,ADA,0.4048151915903697,0.7672553536387683,0.1317731684859917,0.02127647697045273
2021-08-17,ADA,0.14654350417163298,0.6286294760010158,0.12494592961882357,0.021968859247347504
2021-08-18,ADA,0.1733578677372587,0.8746547884187079,0.12574616159673535,0.022670357400551726
2021-08-19,ADA,0.3321872953503602,1.3162539140335894,0.13831369190264894,0.023615187643951662
2021-08-20,ADA,0.14827457215000495,1.0969174280590899,0.14596130338225527,0.024951975746715937
2021-08-21,ADA,0.11257884632964599,1.0530533063427798,0.14857681319614108,0.02598716767776964
2021-08-22,ADA,0.24839617852033036,1.2397118489691148,0.15814962702444504,0.027510240160798748
2021-08-23,ADA,0.40735734285990133,1.3648900786890565,0.16990241534475448,0.029298896765827993
2021-08-24,ADA,0.41311918498882494,1.2132041680234456,0.16922042058363557,0.030230258101980788
2021-08-25,ADA,0.30162049137480396,1.1822962313759855,0.16684952247122783,0.031004430392547952
2021-08-26,ADA,0.03559870550161803,0.9751543089303851,0.1558721449794363,0.03104913536163987
2021-08-27,ADA,0.19965793867329062,1.2881553398058254,0.15869438710886472,0.03181904942351698
2021-08-28,ADA,0.16963148597017375,1.214530180460485,0.15537319853414486,0.0319899498984946
2021-08-29,ADA,0.05401308735997645,1.1750076289288982,0.15078192922707834,0.03195004073523797
2021-08-30,ADA,-0.06215697036223933,1.072311074054423,0.1417040647322352,0.03133862787578704
2021-08-31,ADA,0.01776584396954428,1.1054633997869425,0.13388999463018228,0.030453698558403887
2021-09-01,ADA,0.04746257758305972,1.1929221126652911,0.12917723271594295,0.02944001253793673
2021-09-02,ADA,0.1708860759493671,1.161214953271028,0.12650427707687625,0.02859419541665235
2021-09-03,ADA,0.006788866259334725,1.1547402833272793,0.12291940613319109,0.02745319878417837
2021-09-04,ADA,-0.005971197752019597,1.041994371888304,0.11465736897808701,0.025714748970673742
2021-09-05,ADA,0.02069449316029459,1.0748663101604277,0.10912951470404472,0.023920607435073297
2021-09-06,ADA,0.03621068032187269,0.9236775989678825,0.10129823929906137,0.021965529629648643
2021-09-07,ADA,-0.09143476689555474,0.7635917222027357,0.08485554116695988,0.018723984813615053
2021-09-08,ADA,-0.13907284768211925,0.6751441166497121,0.06970156052146365,0.01534916505410399
2021-09-09,ADA,-0.1493243243243244,0.5005959475566149,0.058436450332905406,0.012760585958370213
2021-09-10,ADA,-0.19656102494942684,0.32876101260176194,0.04486616416381086,0.010094602669844325
2021-09-11,ADA,-0.06784452296819798,0.439641999563414,0.041440270861411214,0.008106391123331612
2021-09-12,ADA,-0.1130584192439863,0.206864303750117,0.03655347996335306,0.0068808048938108855
2021-09-13,ADA,-0.15213554535827745,0.0979065728128714,0.026828174305070673,0.0052647103720061
2021-09-14,ADA,-0.0469371519490851,0.10582914109013708,0.01867218131626353,0.0035240846021912186
2021-09-15,ADA,0.014170040485829816,0.2093270252003474,0.015449819361766799,0.0017155089384687447
2021-09-16,ADA,-0.04011119936457508,0.25630230261448084,0.009982376872854646,-0.000917804362109051
2021-09-17,ADA,-0.013848090642047839,0.11676091812003997,0.0034348731895796954,-0.003215879299635271
2021-09-18,ADA,-0.10121304018195598,-0.028716562205563068,-0.0011038113902178497,-0.004481790616691636
2021-09-19,ADA,-0.11545912437039907,-0.0703261799079693,-0.007525535792139272,-0.005937622263531149
2021-09-20,ADA,-0.13447127393838465,-0.14588554291113753,-0.01927596419736431,-0.008025830427427053
2021-09-21,ADA,-0.171118530884808,-0.2657769233613072,-0.0316678527279147,-0.009611628115285608
2021-09-22,ADA,-0.09900199600798398,-0.22578210757409434,-0.03197914305435713,-0.009718345308063009
2021-09-23,ADA,-0.037236243276789316,-0.14407621289586936,-0.029477646651969846,-0.00999542081690694
2021-09-24,ADA,-0.031063829787233987,-0.1686746987951806,-0.028897439252409948,-0.010292107651980496
2021-09-25,ADA,-0.02994517081400261,-0.09018987341772156,-0.02733232653999773,-0.010994616264081016
2021-09-26,ADA,-0.0332895313184407,-0.25084860828241695,-0.029009817191239486,-0.010866050587644269
2021-09-27,ADA,0.024531024531024404,-0.25184404636459434,-0.03271700870234042,-0.011073832341595409
2021-09-28,ADA,0.025679758308157163,-0.2855138547877938,-0.038618691226842056,-0.01143085986284368
2021-09-29,ADA,-0.08462560921577322,-0.24433065106071694,-0.0418988490597343,-0.0118360947489395
2021-09-30,ADA,-0.09110442629995696,-0.23563426093241768,-0.04230333040715424,-0.011882706190090823
2021-10-01,ADA,-0.009222661396574572,-0.2136632973161382,-0.037069645485102255,-0.01114372701686386
2021-10-02,ADA,-0.0230434782608695,-0.24087837837837844,-0.0328668850125134,-0.010108237230595802
2021-10-03,ADA,0.01993656547349354,-0.24106540795684428,-0.029053303317528575,-0.008924685313079854
2021-10-04,ADA,0.028638497652582195,-0.22579505300353364,-0.027885131750826846,-0.008116408738906039
2021-10-05,ADA,0.09621993127147777,-0.2326460481099656,-0.025147428649832874,-0.006879510537912281
2021-10-06,ADA,0.0692158760890611,-0.2202612072008472,-0.023576602436777613,-0.005779449680170183
2021-10-07,ADA,0.07706855791962175,-0.0938743038981702,-0.01960322839392002,-0.0051941210941179455
2021-10-08,ADA,-0.008421985815602717,-0.0943319838056681,-0.017732591669303,-0.004803879170597413
2021-10-09,ADA,0.009345794392523255,-0.09928514694201751,-0.014957181774182121,-0.004148023527815029
2021-10-10,ADA,-0.02754331408262989,-0.08140998741082672,-0.015432247794879875,-0.0040544075325470936
2021-10-11,ADA,-0.009128251939753529,-0.17702805155420775,-0.016281808432896346,-0.00327517053639077
2021-10-12,ADA,-0.051500223914017096,-0.17938783417280124,-0.018685276619157105,-0.0027193496651090505
2021-10-13,ADA,-0.00860117700316887,-0.08825978351373864,-0.017770554686708052,-0.0023555804422139767
2021-10-14,ADA,-0.04653204565408242,-0.09348914858096813,-0.01750557353138797,-0.0020211934433074724
2021-10-15,ADA,-0.008493518104604414,-0.11457085828343305,-0.015434062212315856,-0.0012011109253812428
2021-10-16,ADA,-0.03924162257495589,-0.09846917666528754,-0.01504746115575539,-0.0006879694713187855
2021-10-17,ADA,-0.01416171767930563,-0.08170212765957452,-0.015338910107713651,-0.0003850581337581345
2021-10-18,ADA,-0.019806540764624514,-0.1024884015183466,-0.016493070266947133,-7.31861278896814e-05
2021-10-19,ADA,-0.0037771482530689626,-0.07577748576434518,-0.017882331938026668,-2.884476721529841e-05
2021-10-20,ADA,0.0,0.05339105339105332,-0.015842347064167435,-0.0003548938369821466
2021-10-21,ADA,-0.016114180478821405,0.07603222557905331,-0.01600736172054894,-0.001177758316759097
2021-10-22,ADA,-0.027953110910730272,-0.04474966770048738,-0.015260485059522799,-0.0010939554546585185
2021-10-23,ADA,-0.005966039467645623,-0.06918779544477871,-0.014134792371007524,-0.0007492836179118756
2021-10-24,ADA,-0.017608897126969336,-0.06895037329819942,-0.01478703869118231,-0.0006610020547723366
2021-10-25,ADA,0.007518796992481258,-0.06782608695652159,-0.01424971213663163,-0.0003989933972015572
2021-10-26,ADA,0.012796208530805764,-0.031717263253284944,-0.013926987767059749,-0.00041148770855122603
2021-10-27,ADA,-0.12694063926940635,-0.1023474178403756,-0.021917152590573735,-0.0013723148256411214
2021-10-28,ADA,-0.07019185774450165,-0.02454590083456054,-0.02521338254321385,-0.002344756284737409
2021-10-29,ADA,-0.06539888682745831,-0.024685382381413268,-0.026489208517442166,-0.003118369866764474
2021-10-30,ADA,-0.09741458910433975,-0.0756501182033098,-0.029519765119114912,-0.003914229724755028
2021-10-31,ADA,-0.07358490566037745,-0.12943262411347511,-0.031263322938924996,-0.004200363026185
2021-11-01,ADA,-0.0909514925373135,-0.13262127280818858,-0.03289801103166301,-0.00450185432512394
2021-11-02,ADA,-0.07767898923724847,-0.12438916037316738,-0.03297885649211581,-0.004655357104056506
2021-11-03,ADA,0.07897489539748959,-0.05842081241442254,-0.029070152192909288,-0.0046417538766495145
2021-11-04,ADA,-0.0020130850528434774,-0.11195700850873269,-0.028811715634429524,-0.004725579396597004
2021-11-05,ADA,-0.016377171215881003,-0.10276143051154374,-0.02833344243359863,-0.004834353804118821
2021-11-06,ADA,0.025575447570332477,-0.11984196663740132,-0.026737565267775567,-0.004608321925560769
2021-11-07,ADA,0.029022403258655682,-0.096557890031292,-0.024553205821509595,-0.004399468489109127
2021-11-08,ADA,0.09030271934325285,-0.06305114638447962,-0.018471374400873947,-0.0037267814938259413
2021-11-09,ADA,0.15169964485032983,0.037003197807217836,-0.00789388976036986,-0.002843766261768305
2021-11-10,ADA,0.016480853126514594,-0.03408567480423763,-0.006234250559575848,-0.002545294987557
2021-11-11,ADA,0.04841149773071107,-0.018413597733710874,-0.005555151225262004,-0.0024574635855471646
2021-11-12,ADA,0.031786074672048414,-0.06621004566210043,-0.00626796754198665,-0.002237198076600854
2021-11-13,ADA,0.02244389027431426,-0.05616942909760603,-0.006564837552019815,-0.0020276159446912705
2021-11-14,ADA,0.009401286491835803,-0.08025247971145177,-0.007110560282397757,-0.0016793264185965184
2021-11-15,ADA,-0.05082352941176471,-0.07434603028912345,-0.008350892390991434,-0.0014893106583371224
2021-11-16,ADA,-0.17444933920704842,-0.13160333642261346,-0.014824074902173901,-0.0018061350423405214
2021-11-17,ADA,-0.10538865045302814,-0.1184210526315791,-0.019731712606280878,-0.002149840728623642
2021-11-18,ADA,-0.14093314093314102,-0.15355450236966817,-0.027039980504304072,-0.0028132326390903684
2021-11-19,ADA,-0.08899755501222495,-0.14931506849315068,-0.029453870635099782,-0.0028734834856171776
2021-11-20,ADA,-0.06243902439024385,-0.10060832943378573,-0.028641585874139716,-0.0028295875777245467
2021-11-21,ADA,-0.10049019607843146,-0.1488868274582561,-0.0312575249117828,-0.0029763163044538646
2021-11-22,ADA,-0.1194843827466534,-0.1800554016620498,-0.035455221217937295,-0.003230246714517144
2021-11-23,ADA,-0.06563500533617939,-0.174056603773585,-0.03948379824137504,-0.0036353522069931723
2021-11-24,ADA,-0.11194029850746268,-0.22294776119402993,-0.045921603617114455,-0.004198778926652452
2021-11-25,ADA,-0.0621500559910414,-0.216190921853065,-0.05023014873593249,-0.004637765568369812
2021-11-26,ADA,-0.17713365539452497,-0.19822175732217573,-0.05945464570607359,-0.00630715905926518
2021-11-27,ADA,-0.19719042663891784,-0.22345244086562666,-0.06588445912137948,-0.007570954268095438
2021-11-28,ADA,-0.13133514986376016,-0.20893300248138957,-0.06807950993670457,-0.008415926969762549
2021-11-29,ADA,-0.09853603603603611,-0.18107416879795402,-0.06883335717443227,-0.009336824048512993
2021-11-30,ADA,-0.11250713877784113,-0.20875763747454168,-0.07094916675685341,-0.010329396822439338
2021-12-01,ADA,-0.07082833133253297,-0.2057465366854797,-0.07222589656794313,-0.01129561906960226
