Date,Ticker,rs_30d,beta_60d,corr_60d,idio_vol_30d,ir_30d
2021-03-31,ADA,-0.2651029631838908,0.3715964061265385,0.19711895627187445,,-0.12813976434064758
2021-04-01,ADA,-0.24413266941279266,0.3518631600277474,0.18628665670786224,,-0.1119204111523724
2021-04-02,ADA,-0.1898859141400202,0.34919971360370333,0.19081147267872234,,-0.08261697728700756
2021-04-03,ADA,-0.13445117978889254,0.35840109126860564,0.19500635363984012,,-0.04999886439268113
2021-04-04,ADA,-0.17401943923709084,0.3571414362417916,0.19231877044681622,,-0.07427650627807761
2021-04-05,ADA,-0.13630333101484604,0.35363254786239406,0.1900460179857512,,-0.050307142934922444
2021-04-06,ADA,-0.03015863060645585,0.2998834778267359,0.17049744453538113,,0.009676954181613646
2021-04-07,ADA,-0.019047933513167692,0.30191356873621245,0.177800670237953,,0.016480142380540803
2021-04-08,ADA,-0.03975075286202956,0.311190169981505,0.18380357417907062,,0.0027742461800343786
2021-04-09,ADA,0.02025587375125948,0.42223370425817747,0.20846925869179744,,0.0400644452505564
2021-04-10,ADA,0.04832094509375895,0.4211952261712662,0.20891034418018792,,0.058309737869192566
2021-04-11,ADA,0.17569175376260304,0.5852133135624187,0.3440571605125226,,0.13425196204741732
2021-04-12,ADA,0.21653711016538824,0.6305112001071329,0.36048460882566646,,0.16478146360188642
2021-04-13,ADA,0.2639725589893056,0.6517732886712719,0.37614319950762126,,0.17851979772660298
2021-04-14,ADA,0.27499318854852306,0.6448979514126936,0.3726586358687773,,0.17864974103808717
2021-04-15,ADA,0.07327684166284198,0.6763323763658647,0.39539944410462347,,0.0835713669647743
2021-04-16,ADA,-0.017223346970695053,0.6957405576570326,0.40606132626167163,,0.002655233997203083
2021-04-17,ADA,0.07197799996126397,0.7063313214828973,0.4114914445041449,,0.09446519198217483
2021-04-18,ADA,0.01864137292652046,0.7458013041580338,0.4327875399344044,,0.03860149950788384
2021-04-19,ADA,0.037531675530871,0.758590503389047,0.43584250913073663,,0.06550829141191501
2021-04-20,ADA,0.0847112213569462,0.8287432077800372,0.45379758327502645,,0.11943215152111233
2021-04-21,ADA,0.09813964453965518,0.8424361106688512,0.506279334288408,,0.13360721191044317
2021-04-22,ADA,0.07349643621659585,0.8672539910446424,0.5204978637596025,,0.10904374518648034
2021-04-23,ADA,0.10638457992209027,0.8987880283244323,0.5284114993018745,0.030413426996933477,0.1436609280306821
2021-04-24,ADA,0.030925908014165948,0.8518043761285704,0.4856994100778961,0.030640151836351822,0.05663228244841887
2021-04-25,ADA,0.007072887028550134,0.8336498834474307,0.48481180306004024,0.027487467032208057,0.023989806985590202
2021-04-26,ADA,0.08412875990223967,0.948230656542276,0.5562448333594888,0.0273096367731479,0.1303896728228197
2021-04-27,ADA,0.11161494205026556,1.002501489905299,0.6169157549532687,0.027941783054203296,0.15951584843639371
2021-04-28,ADA,0.16109521588625852,1.0060278007835852,0.6231129128333905,0.02821399194263351,0.22636041684936836
2021-04-29,ADA,0.16627541839300652,1.012467131206277,0.6266219344793894,0.028217826446715197,0.24294678423540678
2021-04-30,ADA,0.15313250618292062,1.1190787034883085,0.6737984436666168,0.029782007764658742,0.2005946081553833
2021-05-01,ADA,0.15744450134978927,1.107800799656086,0.6697934939479716,0.029743752490741366,0.20534103739800671
2021-05-02,ADA,0.15512677713904655,1.133086075269182,0.6808206637275911,0.029743990198633018,0.20714718585005545
2021-05-03,ADA,0.16984726675419992,1.110085206973156,0.6711211331065633,0.029641034136723313,0.21585794334605923
2021-05-04,ADA,0.16016839968869545,1.0995403170627986,0.6830255729867273,0.02963587439367452,0.22231945078696203
2021-05-05,ADA,0.24980532251314225,1.1743775576173494,0.7128962968603287,0.03194331509857933,0.2792102871469276
2021-05-06,ADA,0.34471931342867435,1.1658298914203042,0.6842528257313045,0.03928133990533244,0.2999234622215822
2021-05-07,ADA,0.3841695569100274,1.1776604638703476,0.6897064097784396,0.03785263373127188,0.3156163338402075
2021-05-08,ADA,0.3160686317789769,1.1535887422780413,0.673910434052689,0.03937466762469368,0.2619711098711547
2021-05-09,ADA,0.46776465637809306,1.1554231986891916,0.6702240036966152,0.04256920322217196,0.3360457189885502
2021-05-10,ADA,0.4150825965356385,1.1966725244413376,0.6880255212103539,0.0429532640422953,0.3219888824948788
2021-05-11,ADA,0.4509714182317909,1.1955158635592438,0.6944341116052014,0.04347264538150849,0.3363060685905402
2021-05-12,ADA,0.36496334333667146,1.178336206358955,0.7116825509287125,0.043363442033813926,0.31650383099818713
2021-05-13,ADA,0.5848299743406646,1.1812159868833183,0.6491295158253508,0.058552130641709846,0.35591141913486546
2021-05-14,ADA,0.5915486912989408,1.2043166082606085,0.6502830616661442,0.05857455106136745,0.35576466022738507
2021-05-15,ADA,0.7305886536121778,1.0530041420408565,0.6181714800357268,0.06314302850340912,0.4007387635188636
2021-05-16,ADA,0.8744575724048864,1.0269835508117653,0.6053345429641572,0.06286200447008475,0.44593537847335685
2021-05-17,ADA,0.7588546591227201,1.0521314749987212,0.6285213767847354,0.06405536874284952,0.4105778037969909
2021-05-18,ADA,0.8059454230331182,1.0495991399597508,0.6288436069990285,0.0636593245969989,0.4135454017327099
2021-05-19,ADA,0.5680422907789089,1.22629216743795,0.7149464265716616,0.06549738158761118,0.35348179820927544
2021-05-20,ADA,0.703036644015726,1.3049797934401528,0.7476289595578129,0.06648967498172507,0.37859243929446573
2021-05-21,ADA,0.5946672745211197,1.3310165341925535,0.7559358051786201,0.06701395500783669,0.3443768926248374
2021-05-22,ADA,0.5542659092432389,1.3249085047541536,0.7484410987366036,0.06855189858573235,0.3142958181538121
2021-05-23,ADA,0.4561309144174869,1.3327369291936702,0.7551326479787822,0.06872318859342065,0.2885867438347007
2021-05-24,ADA,0.6302399261813002,1.3421499168203688,0.7768065082006578,0.06798422973236395,0.32949535944695657
2021-05-25,ADA,0.6421838547618419,1.343841757961949,0.7705441878738416,0.0679011317518262,0.3319689937016659
2021-05-26,ADA,0.7109732339867685,1.3741435049767574,0.7732521301674293,0.0697157685749541,0.36171611370418416
2021-05-27,ADA,0.5666975949210193,1.3803180850312815,0.7714728906324438,0.07092861232037001,0.3168028706854756
2021-05-28,ADA,0.48085580272405504,1.3948558093606938,0.780708640478993,0.07093908951085728,0.29890254664129284
2021-05-29,ADA,0.4277883664874551,1.4096915721463705,0.7827966059115903,0.07154210290545797,0.27702374376004407
2021-05-30,ADA,0.5462206718487599,1.4283706998043957,0.7858572069782764,0.07082963313038948,0.33428576586653813
2021-05-31,ADA,0.6408400338292604,1.4366240981430263,0.7906501466063723,0.07059977461802804,0.3603535758804888
2021-06-01,ADA,0.6601984767473899,1.4380138941917782,0.7912358278307192,0.07047475473937262,0.3658885601631279
2021-06-02,ADA,0.6300357285729704,1.4293713962809333,0.7880753893093186,0.07112595830376045,0.3512058984089244
2021-06-03,ADA,0.7154995018099358,1.4242574136105388,0.7889790212725633,0.07140959646409634,0.35412059231789894
2021-06-04,ADA,0.5127904749297411,1.428981507384196,0.7928366098072613,0.0709686687433572,0.3136535177984782
2021-06-05,ADA,0.37390111522339076,1.4322632202117704,0.795657491713495,0.06789174317964304,0.2679719679730115
2021-06-06,ADA,0.39002287189343365,1.424549536122202,0.7940460754240506,0.0676041313249647,0.27741214611474574
2021-06-07,ADA,0.3959248972578544,1.4334950316482677,0.7979182399538891,0.06617090707164125,0.30026232225814337
2021-06-08,ADA,0.3224497280288805,1.4356304530366697,0.7993286226825363,0.06458518788016694,0.26720664916014647
2021-06-09,ADA,0.3213888209806759,1.3183201632756691,0.7700780834470468,0.06991408986324947,0.2309275970712274
2021-06-10,ADA,0.22214820325803786,1.3211183715670496,0.7689720048033931,0.07019366100980551,0.18637655124022642
2021-06-11,ADA,0.16351434953260224,1.3051185537285506,0.7581901984034201,0.0724750290436334,0.14035373972074966
2021-06-12,ADA,0.05079679074300436,1.2948423198257488,0.7481308463976125,0.061870560040437485,0.08617385550821326
2021-06-13,ADA,-0.007269859870999706,1.2405884723440357,0.7398270020588493,0.06313895617253659,0.044485578837886494
2021-06-14,ADA,-0.14120631331124311,1.228250096786447,0.7366249660522853,0.057235837070947856,-0.045170971503787335
2021-06-15,ADA,-0.18847120566896602,1.2254352223538012,0.7355811340802599,0.05580390791723395,-0.08529911835681665
2021-06-16,ADA,-0.14949200429006937,1.2246365268634731,0.7367794521153398,0.05513849631222837,-0.055359421566509456
2021-06-17,ADA,-0.14902063742794824,1.2245021462561596,0.7333139751115612,0.0551532760705256,-0.053909047875374635
2021-06-18,ADA,-0.010380495129677425,1.2183202995069018,0.7377656091025896,0.05273269295493536,0.027620592913874923
2021-06-19,ADA,-0.10698816621283869,1.2152878031187744,0.7367476413756798,0.04995796207554162,-0.06297785132002201
2021-06-20,ADA,-0.03504811884126002,1.2144981139673607,0.7348534780312127,0.049882534542282995,-0.004243082872731205
2021-06-21,ADA,-0.041520707437173954,1.2432340393316377,0.7503372664581435,0.048987557391392114,-0.006794295931144348
2021-06-22,ADA,-0.057728514289527966,1.231670303025792,0.7455804154216129,0.049858693358961356,-0.01773011740463977
2021-06-23,ADA,-0.06084869242443902,1.234514308241834,0.7480694906226606,0.05021364283855962,-0.027979405325814246
2021-06-24,ADA,-0.028588576143411704,1.241627054771799,0.7496978493123023,0.050970834085186406,0.0024157310036013297
2021-06-25,ADA,-0.1010824460440094,1.2361550782848008,0.7440246066252972,0.046808790605645974,-0.08336423493525712
2021-06-26,ADA,-0.08141942676136638,1.226736506831439,0.7407283142888207,0.0463629755789503,-0.06198314563812802
2021-06-27,ADA,-0.08883294497471483,1.2110588602736125,0.7417645450634905,0.04637125923554916,-0.05805120475422238
2021-06-28,ADA,-0.051628795066361866,1.2104436858083276,0.7412178914847871,0.046052876683246216,-0.027064448205930562
2021-06-29,ADA,-0.13589770771063103,1.2354957902671613,0.7469416734692187,0.043458194371527856,-0.11614212012797487
2021-06-30,ADA,-0.1433224020738072,1.233708311517351,0.7463592158495634,0.04348389402298229,-0.14199457556695297
2021-07-01,ADA,-0.14636087705308065,1.2328422972321693,0.747200018456745,0.04337774323038443,-0.15113365427049266
2021-07-02,ADA,-0.10395858080828102,1.2348170544712853,0.7472400476482045,0.04387248749270457,-0.10060862762407292
2021-07-03,ADA,-0.12223932805050042,1.2295985021976934,0.7420988779615054,0.04403685597223358,-0.12422182714474023
2021-07-04,ADA,-0.10228803784227203,1.203218616735319,0.7307155890035945,0.044123224521170686,-0.09185621836366088
2021-07-05,ADA,-0.10043859176961745,1.2103842293886242,0.7465121019746741,0.044040992855733735,-0.09104522898380195
2021-07-06,ADA,-0.11182902446005416,1.2113620004423284,0.7470146944567223,0.04405074810359363,-0.10223556089804399
2021-07-07,ADA,-0.11261022466772519,1.2238146309751565,0.752430361748752,0.043783226929978464,-0.09707273894765203
2021-07-08,ADA,-0.14600389529596636,1.2287973605191662,0.7605589133117985,0.04366529930415611,-0.13305081057838686
2021-07-09,ADA,-0.07492004937076513,1.2178382075493908,0.7578847127035769,0.036999079115406765,-0.06937960680417522
2021-07-10,ADA,-0.04214253227987019,1.2119493455679604,0.7576488159726443,0.03651635262837584,-0.03353435058293504
2021-07-11,ADA,0.020663278138885133,1.2318929614478964,0.7506214347967874,0.03299182515380169,0.03701761376063722
2021-07-12,ADA,-0.043257185319530045,1.2218751176755376,0.7962789098973565,0.02851034420781966,-0.04464436721874315
2021-07-13,ADA,-0.026113831038755864,1.2209001395781793,0.7964252829196385,0.025858628119903426,-0.020697034376809306
2021-07-14,ADA,-0.008789417947854039,1.277140662741173,0.8335963279558279,0.025042703671496098,0.007002845519337128
2021-07-15,ADA,-0.005945856332457922,1.2770461081682467,0.8391117172573657,0.02504675261227229,0.011445425052331976
2021-07-16,ADA,-0.030010552487341635,1.2651319653944502,0.8351080817679467,0.025480786486124063,-0.026011696794144442
2021-07-17,ADA,-0.0368804826874608,1.2655279687509122,0.8351833647011688,0.025474246166036957,-0.03660665469329212
2021-07-18,ADA,-0.053102907146045264,1.175929493720532,0.8083173097677872,0.024938138244771157,-0.05667423608769472
2021-07-19,ADA,-0.058007587043175546,1.0884792555456702,0.7926692958179421,0.02505575876397991,-0.0650509058121363
2021-07-20,ADA,-0.09789896462822978,1.061955272624431,0.7826613442361354,0.024880041176051703,-0.13622403677179565
2021-07-21,ADA,-0.019414133297422476,1.0836239410000563,0.8015606878243555,0.024480765576496897,-0.011222248986039154
2021-07-22,ADA,0.03180532602831376,1.071108118768773,0.7925367344545354,0.022658765945776392,0.06442390482712058
2021-07-23,ADA,-0.033460729730468874,1.003208255402019,0.760180973184145,0.022047475592328,-0.04046789396549607
2021-07-24,ADA,-0.08218699484685643,1.0053622862997327,0.761729142306347,0.019806165152330333,-0.15110987019332647
2021-07-25,ADA,-0.13913197178249603,0.9667134990176635,0.7814438802345544,0.01972496418451904,-0.2246944118054922
2021-07-26,ADA,-0.15105476578273813,0.947032619372638,0.7827066312135783,0.019757532161510362,-0.23560775773005302
2021-07-27,ADA,-0.18052628700804085,0.9214632588160637,0.7687903419744716,0.020301698806194975,-0.27865449644142165
2021-07-28,ADA,-0.18919377523190295,0.908398035486211,0.7673538144976906,0.02029772062190509,-0.2873058753679933
2021-07-29,ADA,-0.1779573205035767,0.8834580568354986,0.7846082092259266,0.02021135876219546,-0.28011715937461473
2021-07-30,ADA,-0.25812680333852633,0.8455959328773903,0.7855685981611098,0.018873431295837028,-0.40609264284420366
2021-07-31,ADA,-0.2465070640622382,0.84340553208912,0.7836084892223498,0.01915075709479056,-0.35996354516592366
2021-08-01,ADA,-0.23697939992309225,0.8312390859914506,0.777314411548685,0.018528530592879722,-0.37215856320679425
2021-08-02,ADA,-0.19767792728992628,0.8203068812141879,0.7716824441435625,0.01843599899762814,-0.31537366914153664
2021-08-03,ADA,-0.14564707576783686,0.7916008436120223,0.7407589771086373,0.022188391029338943,-0.19770845002485993
2021-08-04,ADA,-0.19859141193754992,0.7841366760730951,0.7360256119578472,0.02223093177633508,-0.24832778400435354
2021-08-05,ADA,-0.21515977018064847,0.7808372117607199,0.7356402105831618,0.022289069571665755,-0.26617657475331985
2021-08-06,ADA,-0.2661064185772325,0.7635251980538829,0.7231360625350525,0.022476911835283,-0.31140405823888967
2021-08-07,ADA,-0.24599289276251324,0.7734025721611957,0.7287923134844873,0.022807340239071563,-0.26542566737683454
2021-08-08,ADA,-0.2394724902347729,0.8521332976717398,0.7515221869649416,0.02280701584977403,-0.2698915189762684
2021-08-09,ADA,-0.2765820278328759,0.8373266291864826,0.7541728218028217,0.022820600796089486,-0.2948546434932513
2021-08-10,ADA,-0.08625378593807764,0.8177333495275885,0.6952344501771983,0.036294053542441126,-0.05148158726664471
2021-08-11,ADA,-0.009214387936743451,0.852068806141423,0.7042899202632202,0.038418332892931915,0.0024663593540590408
2021-08-12,ADA,0.09200494926968594,0.8734871068440185,0.6948170917214269,0.038842111437591406,0.06010300432714106
2021-08-13,ADA,0.2361718016762926,0.9651093140889566,0.7182740118549141,0.04206889621832119,0.1269850811447043
2021-08-14,ADA,0.3083660633989471,0.9565338886964497,0.7130218317528093,0.04243428931572572,0.15533547015672
2021-08-15,ADA,0.3538645633638997,0.9538735934151035,0.7070991803729425,0.042078723209153644,0.17314503966791225
2021-08-16,ADA,0.3109993872021455,0.9620574870050919,0.7098842881807668,0.04239128134688747,0.1586979905650777
2021-08-17,ADA,0.22214818798796676,0.9876792501587419,0.7076185651485005,0.04347457696340444,0.12265705110553023
2021-08-18,ADA,0.4250504641154169,0.9801979439938353,0.687674850627452,0.04599053367797772,0.19536418785682366
2021-08-19,ADA,0.7465972970418457,1.0345703185115465,0.688867124624798,0.04908114839436596,0.27544156168758466
2021-08-20,ADA,0.5625194857666109,0.8886128593350306,0.6089060626477705,0.0501478626792365,0.21783411953253942
2021-08-21,ADA,0.5409705804364546,0.9037377223187213,0.6193969842155047,0.05019091677056757,0.21352944878504695
2021-08-22,ADA,0.7757441899660011,0.8887461593253878,0.5962242065176743,0.052372979289969514,0.282021129991487
2021-08-23,ADA,0.9203034782489854,0.8703062291382266,0.5841951255338692,0.0532914312974962,0.319752005315085
2021-08-24,ADA,0.8657582775431807,0.8845818884336935,0.5663239293521666,0.053284131937325056,0.32411498578983094
2021-08-25,ADA,0.8671384338809807,0.8833034642156481,0.5665792992611646,0.052977495445667,0.3325137356549701
2021-08-26,ADA,0.787967316829695,0.9261804845152221,0.5745449959203668,0.053034551039362506,0.3376878544144652
2021-08-27,ADA,1.0620074261356087,0.9987723096255547,0.5873749919931277,0.055718566321684745,0.39535631005420735
2021-08-28,ADA,0.9926498451586294,1.0125129363982002,0.5871155810005244,0.056402152330065826,0.3744699919481317
2021-08-29,ADA,1.0195462613675568,1.0256159804046325,0.5905251401948381,0.05574988736920412,0.40313463923456405
2021-08-30,ADA,0.9391505261480713,1.0322461179368596,0.5906667063047327,0.05596638513062795,0.38499403701623164
2021-08-31,ADA,0.923373554625238,1.0308737950142794,0.5918057559056482,0.05600815041962442,0.37020467222016856
2021-09-01,ADA,0.9460961080499639,1.0359545327958506,0.5963767920599294,0.056122419322938495,0.36229211601518674
2021-09-02,ADA,0.8722737761845998,1.033761705407753,0.5951421781803259,0.05550562402238788,0.33898059845666095
2021-09-03,ADA,0.8960510243102522,1.0311439389590418,0.5850522669212912,0.055193575460705066,0.3551329351211126
2021-09-04,ADA,0.8204418760278003,1.0407500100320408,0.5848554888951918,0.05608228899772821,0.3375470285305321
2021-09-05,ADA,0.8666342427848241,1.0316710787993046,0.5829791917221915,0.05573226224475586,0.3583118669439065
2021-09-06,ADA,0.7421452025641777,1.0036567718646194,0.5656963743205179,0.05696276168402452,0.319747785767556
2021-09-07,ADA,0.6935060011385901,1.0218661303401715,0.6129924235646744,0.056679998656218804,0.32793614303524654
2021-09-08,ADA,0.6795781690653181,1.022119797021696,0.6139705903265614,0.056480811100329216,0.3429615933326787
2021-09-09,ADA,0.48282365014029405,1.0268690161398135,0.6155350233083091,0.050821802124621084,0.29036939841753706
2021-09-10,ADA,0.3432649786758981,1.0422830406448045,0.6200574701504045,0.05006790182052099,0.23423163084254264
2021-09-11,ADA,0.4221936336092249,1.0366149714257062,0.6057679883303724,0.05229789475576667,0.25865729314158714
2021-09-12,ADA,0.2439931740430038,1.0273002115310461,0.5994754130850012,0.05098069837679667,0.17924508249596105
2021-09-13,ADA,0.14311259271874877,1.0457574244525347,0.601660109915029,0.05160754915317523,0.12280073306921911
2021-09-14,ADA,0.10289772099272954,1.0005930685475264,0.584959927578058,0.052605237771812696,0.09319093630974598
2021-09-15,ADA,0.1609597570908896,1.0035558095138326,0.5862940810573666,0.05246137999125881,0.12206487541548454
2021-09-16,ADA,0.18824535338306236,1.0108667014120916,0.5882296464513259,0.051944574721113974,0.13462339183149283
2021-09-17,ADA,0.058721030670478624,1.0030066823960304,0.5823786107809664,0.04948529038337867,0.06600190176733853
2021-09-18,ADA,-0.06148173939953516,0.9792069280539887,0.5698152630731775,0.04503734915092791,-0.020610793496585872
2021-09-19,ADA,-0.028140133669814937,0.9592109536184235,0.5502846470463553,0.04444262514356691,0.004217088804881676
2021-09-20,ADA,-0.02695830804692645,0.9715378200037632,0.5803815590751357,0.0444450665141797,0.00327345886282942
2021-09-21,ADA,-0.0930520101721869,0.9845675197354531,0.5916068473585436,0.039954879913303924,-0.07538338808921878
2021-09-22,ADA,-0.10564918874490314,1.035210867428088,0.6156656028636074,0.03943375768816033,-0.08039171001608744
2021-09-23,ADA,-0.08516046404235311,1.04845504532722,0.6228896947841511,0.03898286597677489,-0.054362085262750263
2021-09-24,ADA,-0.04283577262068339,1.0622470245614786,0.6300115780392328,0.0392474101650402,-0.016758136725976595
2021-09-25,ADA,-0.0011018027694166266,1.1010660397554881,0.6398090174557599,0.03873314877780069,0.023297781717473588
2021-09-26,ADA,-0.13042855444085621,1.0963454072255372,0.6331517142688529,0.03307948409263451,-0.14312813211754002
2021-09-27,ADA,-0.11383501278573627,1.1019217228473865,0.6363320500340666,0.03274978331100267,-0.12561338665717314
2021-09-28,ADA,-0.12677621975256637,1.145851233867471,0.6486024025017122,0.03275164382088618,-0.14677839176424956
2021-09-29,ADA,-0.1281473410018037,1.1488095884433698,0.6494408563279644,0.03276363392432483,-0.14005329826832363
2021-09-30,ADA,-0.16606466256601726,1.1324509196075032,0.6455814664646331,0.03323634487146877,-0.18039520459507036
2021-10-01,ADA,-0.19995907945490654,1.0765495028652097,0.6435505405117172,0.03376093176409382,-0.2109969673980306
2021-10-02,ADA,-0.20815046029097173,1.098677760017742,0.6560451609881337,0.03341192233593002,-0.22969285509866985
2021-10-03,ADA,-0.20508218904547892,1.1159578306115423,0.661540755876001,0.03340112451894194,-0.22659722799678325
2021-10-04,ADA,-0.2119577066327366,1.1134162765283,0.6569591502535731,0.03365154454525989,-0.22932274708356393
2021-10-05,ADA,-0.22714165912824935,1.1200865287379538,0.6598568129529174,0.03393097477617068,-0.24590128073471587
2021-10-06,ADA,-0.2706011934153124,1.0391038593232673,0.6272112356397144,0.03638715810783192,-0.26868400015006316
2021-10-07,ADA,-0.24156826679869015,1.0141847079600157,0.6156861349600466,0.038517688371315036,-0.19967727042756717
2021-10-08,ADA,-0.2659586949705295,1.0318911193565363,0.6162967007517247,0.03855038289169437,-0.21785355676771295
2021-10-09,ADA,-0.28367040798444587,1.0620657404961231,0.6579588088811447,0.038356616842495424,-0.23352746632119006
2021-10-10,ADA,-0.30009206097410535,1.0698397240116546,0.6664738799611316,0.03848710743231651,-0.2408077892206519
2021-10-11,ADA,-0.44925863532985155,1.0510570927688687,0.6603139330897599,0.03363467108449913,-0.43844434505418295
2021-10-12,ADA,-0.39604482498914395,0.971047361391707,0.633853295675718,0.03340001903183427,-0.3993489932504912
2021-10-13,ADA,-0.3647633027044592,0.9835262097826295,0.6412918512474671,0.033159084776682377,-0.3466498402738811
2021-10-14,ADA,-0.31076976274922197,0.9834285915487502,0.6412098896575161,0.03235212093046124,-0.31080419934981857
2021-10-15,ADA,-0.3961712935158994,0.935700972818416,0.6286358990762172,0.03240559927626785,-0.38955697673624406
2021-10-16,ADA,-0.37367550154564433,0.9196485519833162,0.6238565762406354,0.03232581313882252,-0.367066871836338
2021-10-17,ADA,-0.3825130370933628,0.9252471172210147,0.6419669182817562,0.032333004106791664,-0.36879389756631104
2021-10-18,ADA,-0.38652902542993217,0.8655561270212366,0.6427640795467503,0.03236616710958568,-0.37833427641918843
2021-10-19,ADA,-0.43645083084576086,0.8739948025836157,0.6432640858063228,0.032753176462938745,-0.4023589151788455
2021-10-20,ADA,-0.48096809335610424,0.880342425508218,0.6456949529595141,0.03309334962025619,-0.3883691874926271
2021-10-21,ADA,-0.4507652855159969,0.8519820996287037,0.6671524113167149,0.03361800362133567,-0.3530873107720321
2021-10-22,ADA,-0.43848390333230547,0.8392667198696706,0.6760219320430663,0.03132311882677279,-0.41610132012284545
2021-10-23,ADA,-0.43520573449160393,0.8251781929568521,0.6684403498737366,0.031288687375199895,-0.42336540210059903
2021-10-24,ADA,-0.4903801743963859,0.8285758904690649,0.6691279788016441,0.030316586559453396,-0.47722232727822517
2021-10-25,ADA,-0.5460973291970874,0.8038390661005205,0.6576992922776264,0.0298220604199927,-0.5268934075196574
2021-10-26,ADA,-0.42948260178885755,0.7130434245034775,0.666288618913767,0.03003977685597044,-0.41160236286520707
2021-10-27,ADA,-0.4882812903139713,0.742367593903163,0.6673737468720953,0.032490245082749676,-0.45047852859600745
2021-10-28,ADA,-0.501050865669518,0.7510011090047138,0.6730739611941171,0.03287267370940473,-0.42894112216099217
2021-10-29,ADA,-0.5238976504809445,0.7488696045534009,0.6695159987465396,0.03278406787346924,-0.446848540773384
2021-10-30,ADA,-0.48718372642344443,0.7517600660952489,0.6714668033546807,0.03253573298025796,-0.4399844864847026
2021-10-31,ADA,-0.4027552238354206,0.7415416516646698,0.6644751778588263,0.0325398114013233,-0.39079299950319984
2021-11-01,ADA,-0.4113289010387504,0.7389271170504006,0.6669741624164138,0.032363527143115176,-0.40033721909276526
2021-11-02,ADA,-0.4360069380458278,0.73600587968056,0.6675209200610761,0.03236531106877788,-0.41611769698991913
2021-11-03,ADA,-0.33615685434763865,0.7266316454122426,0.6559799427575838,0.03364386810104102,-0.301325264117177
2021-11-04,ADA,-0.3047418610081212,0.7274647360244585,0.6554588833334986,0.03346582292158117,-0.2910823515695705
2021-11-05,ADA,-0.2043996841497967,0.731108348731519,0.6597585220518215,0.030110684828587694,-0.22013624438223148
2021-11-06,ADA,-0.26273233689153397,0.6921223491715941,0.6093529178401419,0.02751985642512708,-0.3051581729668298
2021-11-07,ADA,-0.2693458958357724,0.6905946896578189,0.6085156815829992,0.027429136525833793,-0.30542248534731725
2021-11-08,ADA,-0.29191691676511267,0.6997504133212347,0.6241301145153219,0.027526951308151054,-0.3182170293666633
2021-11-09,ADA,-0.18782089337630237,0.6695857220700229,0.5855055968091527,0.031026785597270304,-0.171358728296719
2021-11-10,ADA,-0.16303827466486398,0.6939688316438342,0.6332199274116982,0.030573545884747227,-0.1601922801544931
2021-11-11,ADA,-0.1751602265221106,0.6984087810246962,0.6380218481873788,0.030563588247741455,-0.1689389132370564
