Date,Ticker,ret_1d,vol_7d,vol_30d,atrp_14,max_dd_30d
2021-05-04,ADA,-0.06783144912641315,0.03381940162664765,0.0479031525589754,0.09326159350178878,0.2617372480043296
2021-05-05,ADA,0.16538037486218293,0.0685569051023058,0.05595109247262462,0.08698907188230068,0.2617372480043296
2021-05-06,ADA,0.1144073523449114,0.07377227472617577,0.05897814126642111,0.08261346015575594,0.2617372480043296
2021-05-07,ADA,0.0023649263234490903,0.07473374460726202,0.05741015191301087,0.08124535476622588,0.2617372480043296
2021-05-08,ADA,-0.019298245614035148,0.07612622161757633,0.05748758092633417,0.08231095288031934,0.2617372480043296
2021-05-09,ADA,0.0895688113009685,0.07588431680530044,0.05896317247510296,0.0808793199666777,0.2617372480043296
2021-05-10,ADA,-0.07020324973107617,0.0860264386424494,0.06089778229721941,0.09288802289472078,0.2617372480043296
2021-05-11,ADA,0.07361626986543257,0.07662493006208072,0.061740021834309315,0.08950042131190043,0.2617372480043296
2021-05-12,ADA,-0.1099137931034484,0.07836891226763676,0.0653138117609167,0.10777094066886343,0.2617372480043296
2021-05-13,ADA,0.22951446412641774,0.10558544129777526,0.07567426847116195,0.09973199478796493,0.2617372480043296
2021-05-14,ADA,0.0400601160862355,0.10510340214249346,0.0757886964123944,0.10110120085704322,0.2617372480043296
2021-05-15,ADA,0.08346205590712041,0.1038962614078346,0.07681849877515291,0.10517515505098286,0.2617372480043296
2021-05-16,ADA,0.05785504047093437,0.10266968928763642,0.07628991681406007,0.11178531059410984,0.2617372480043296
2021-05-17,ADA,-0.11716372489348748,0.11106970431737032,0.07969888661219457,0.13906886436063567,0.2617372480043296
2021-05-18,ADA,-0.01334515191805774,0.11111764221279921,0.0784158021687385,0.14331702934717508,0.2617372480043296
2021-05-19,ADA,-0.2681672988620484,0.14657647316312372,0.09277187619293056,0.23404877193324308,0.36253369272237196
2021-05-20,ADA,0.22798881538566462,0.14623837697886463,0.1002979245662163,0.2047055743323654,0.36253369272237196
2021-05-21,ADA,-0.13956458958125073,0.15283624708535712,0.1035256796952729,0.2530405436556602,0.36253369272237196
2021-05-22,ADA,-0.055767120635125456,0.1464664980029504,0.10365956565766894,0.27495288223977815,0.36401182505869045
2021-05-23,ADA,-0.1018524847904847,0.14116263992566216,0.10571460720080847,0.31854457286377524,0.42878880097382827
2021-05-24,ADA,0.17969404064236238,0.1626323008855334,0.1093949107641708,0.2719815668202765,0.42878880097382827
2021-05-25,ADA,0.0020645161290322456,0.16287156934214764,0.10931120091697023,0.27283764394245985,0.42878880097382827
2021-05-26,ADA,0.14544166881277354,0.1356882268958322,0.10973596076370205,0.238403044878229,0.42878880097382827
2021-05-27,ADA,-0.06964195379686355,0.11403968609715838,0.11061452277329584,0.24368656355727408,0.42878880097382827
2021-05-28,ADA,-0.08572982116964711,0.1063029043098426,0.11203027169394102,0.2663573458194485,0.42878880097382827
2021-05-29,ADA,-0.07295314874776981,0.10779737460475254,0.11287663048791455,0.277710456910685,0.42878880097382827
2021-05-30,ADA,0.12274574096514357,0.10624716269658442,0.11463525181089194,0.2425741676265453,0.42878880097382827
2021-05-31,ADA,0.10297758872452545,0.09361821233846286,0.1157654191860441,0.2121970874345248,0.42878880097382827
2021-06-01,ADA,-0.0005756058251310536,0.09369781643145451,0.11563722969736732,0.21020067302391787,0.42878880097382827
2021-06-02,ADA,0.009848528480101537,0.07863444658594264,0.11562331067435215,0.1700695791034562,0.42878880097382827
2021-06-03,ADA,0.05241245580015952,0.07446942542152889,0.11475760634197595,0.14415774438534965,0.42878880097382827
2021-06-04,ADA,-0.07456782095052295,0.07231113484517167,0.11263087281628495,0.1428069500330436,0.42878880097382827
2021-06-05,ADA,-0.03080166305557186,0.06578140592272,0.11120161067357763,0.14460067151747413,0.42878880097382827
2021-06-06,ADA,0.013292248202525503,0.05261978253340937,0.11120590421814008,0.12455599376474698,0.42878880097382827
2021-06-07,ADA,-0.06630493113111913,0.04241086077350625,0.11189023498091452,0.12617572733161211,0.42878880097382827
2021-06-08,ADA,0.010217766140877549,0.04305543326765354,0.11079550274786634,0.12409128263480622,0.42878880097382827
2021-06-09,ADA,0.029078955686200114,0.044950993923075985,0.11005510827168873,0.11498161522733058,0.42878880097382827
2021-06-10,ADA,-0.058418821794950504,0.03953979553895853,0.10989495188846822,0.11981341336116913,0.42878880097382827
2021-06-11,ADA,-0.06243475991649261,0.03756101986230283,0.10861496953573456,0.12283169478215056,0.42878880097382827
2021-06-12,ADA,0.029086354463850883,0.041559529011417615,0.10032289746662834,0.11500342918964868,0.42878880097382827
2021-06-13,ADA,0.0525390492933937,0.04726340583537205,0.10052914290756483,0.10126007231879004,0.42878880097382827
2021-06-14,ADA,0.013041243736348518,0.041425899055157846,0.09929069925447687,0.09380973519473108,0.42878880097382827
2021-06-15,ADA,-0.013761176992834079,0.04158533131159253,0.09859404831854511,0.09237672692533806,0.42878880097382827
2021-06-16,ADA,-0.04507458847736612,0.04187685015157343,0.09676623964520825,0.09743451619419569,0.42878880097382827
2021-06-17,ADA,-0.0016833883240187086,0.03738631032300419,0.09675783979838162,0.09305563585207453,0.42878880097382827
2021-06-18,ADA,-0.04471873735329823,0.033772696250373734,0.08398828719322293,0.09129421732683754,0.42878880097382827
2021-06-19,ADA,-0.02287650921414952,0.0318899967702651,0.07284254847676715,0.08751664550493947,0.42878880097382827
2021-06-20,ADA,0.03063805188236146,0.02628774065584654,0.06874274883511003,0.0894922927454653,0.42878880097382827
2021-06-21,ADA,-0.17689125709878706,0.06120491237646881,0.075132049375894,0.11350085178875641,0.42878880097382827
2021-06-22,ADA,-0.014735945485519486,0.06114796880554348,0.07296580201089527,0.11931726957230543,0.39009651334666545
2021-06-23,ADA,0.08169793377712464,0.07415577776940638,0.06670096352892727,0.11314281147241503,0.39009651334666545
2021-06-24,ADA,0.08727621483375958,0.0834553083053233,0.06871954864933331,0.10762065778972568,0.39009651334666545
2021-06-25,ADA,-0.07960893854748607,0.08645659590972164,0.06435681408026109,0.11840108617522561,0.39009651334666545
2021-06-26,ADA,0.0,0.08647276429446045,0.06339553554238274,0.11602222551827213,0.39009651334666545
2021-06-27,ADA,0.0686047440300297,0.08998549004690667,0.06307619848098801,0.10478325859491776,0.39009651334666545
2021-06-28,ADA,-0.008968609865470878,0.05739357133187693,0.061710147475962235,0.10341521223874163,0.3752282410225197
2021-06-29,ADA,0.035444947209652966,0.055821913572321934,0.05779039351560949,0.1016543543855998,0.3752282410225197
2021-06-30,ADA,0.008958485069191502,0.051124127839544946,0.054417723427423,0.1015458229780037,0.3752282410225197
2021-07-01,ADA,-0.03898072619649173,0.044642199914273026,0.05472647941922231,0.10578274726100159,0.3752282410225197
2021-07-02,ADA,0.04754750995267787,0.03400095081014227,0.05553171463462667,0.1005818360615435,0.3752282410225197
2021-07-03,ADA,0.0070988096945361345,0.03360963923846273,0.054529589502489914,0.10133753750699281,0.3752282410225197
2021-07-04,ADA,0.040583837664649236,0.028520370961947913,0.05372106839348244,0.09543033087336883,0.3752282410225197
2021-07-05,ADA,-0.03941156346219643,0.03344887038134673,0.0538879782346549,0.08994840902384174,0.3752282410225197
2021-07-06,ADA,0.008405157062468804,0.03165612098120825,0.05384295022227737,0.07939535212262483,0.3752282410225197
2021-07-07,ADA,-0.008264462809917439,0.031912248856235996,0.05260228658873539,0.0718966218966219,0.3752282410225197
2021-07-08,ADA,-0.054843304843304796,0.03516905335229019,0.0533815588961454,0.07003444934869199,0.3752282410225197
2021-07-09,ADA,0.017633760361718265,0.030682533107449176,0.0531817695194559,0.06536687542315504,0.3752282410225197
2021-07-10,ADA,-0.010959715639810574,0.030389085449491714,0.052259271826301405,0.06366854918067857,0.3752282410225197
2021-07-11,ADA,0.00965858041329759,0.024957332568220927,0.05112332500723131,0.05961120822077441,0.3731642551346664
2021-07-12,ADA,-0.02662217278457546,0.023226842301268535,0.05101741711460132,0.06317885984197123,0.3731642551346664
2021-07-13,ADA,-0.03626390370257515,0.023622969609611986,0.05030300480760964,0.06389610389610391,0.3731642551346664
2021-07-14,ADA,-0.0011857707509880244,0.024065527480084878,0.05019225967733121,0.06253603934648652,0.3731642551346664
2021-07-15,ADA,-0.02983775227542551,0.019198662015356346,0.05035734936836331,0.0645059786028949,0.3731642551346664
2021-07-16,ADA,-0.044868657203458895,0.01827930786518091,0.05035211524621837,0.06562057689491925,0.3731642551346664
2021-07-17,ADA,0.0011103518961392833,0.019575178586748412,0.050363653437153766,0.0630248516094434,0.3731642551346664
2021-07-18,ADA,0.007849159628018132,0.019213049173779754,0.049915217210121494,0.05878511567159669,0.3731642551346664
2021-07-19,ADA,-0.04977567087107426,0.022095554242525534,0.05047168294361639,0.061310849506840626,0.3731642551346664
2021-07-20,ADA,-0.06111358574610248,0.02580971577553931,0.050959240119754196,0.06848711588250447,0.3731642551346664
2021-07-21,ADA,0.11120599677388743,0.05468612390348131,0.04517281022485832,0.07041609231857719,0.3731642551346664
2021-07-22,ADA,0.012381521646315452,0.05442115997025826,0.04512174889873451,0.06785593792172741,0.3219530699615238
2021-07-23,ADA,0.018640350877193068,0.05197647432113481,0.042758899413392136,0.06505873029016196,0.3214653443884463
2021-07-24,ADA,0.02070050509232413,0.052177956779897366,0.03978126480119118,0.0638609788037873,0.3214653443884463
2021-07-25,ADA,-0.003488277764257308,0.05235041910466604,0.03712048432816015,0.0643752616644183,0.3214653443884463
2021-07-26,ADA,0.021735591012699507,0.04698974224538248,0.03732416670567491,0.06841230636147377,0.28141765566574534
2021-07-27,ADA,0.019759381722571856,0.034647703276065464,0.03534209536390394,0.06879443706539576,0.28141765566574534
2021-07-28,ADA,0.0059379639034300435,0.008718762174700833,0.03532941966988839,0.06679611650485437,0.2788915497776257
2021-07-29,ADA,-0.001475728155339806,0.010228306480065043,0.03469795706797543,0.06454462618899459,0.2788915497776257
2021-07-30,ADA,0.019601742377099995,0.010326730760833793,0.03485810330243185,0.06285147565281836,0.2788915497776257
2021-07-31,ADA,0.006484589563625187,0.009763994538044395,0.03416584511432725,0.06248984851273945,0.2788915497776257
2021-08-01,ADA,-0.003865686348821229,0.00983794846911489,0.033021914651684144,0.0647705285127291,0.2788915497776257
2021-08-02,ADA,-0.004489423223253741,0.009545474747000163,0.032987535739740816,0.06401436979286097,0.2788915497776257
2021-08-03,ADA,0.0468546969349537,0.016958284704203228,0.033274228958241954,0.06143086615487318,0.2788915497776257
2021-08-04,ADA,0.005037967289719614,0.01699094338382383,0.03253983167660575,0.055165793160707806,0.2788915497776257
2021-08-05,ADA,0.006828913912095835,0.01644797024343832,0.03252726940501812,0.05481739560677436,0.2788915497776257
2021-08-06,ADA,0.011977776174327381,0.016085577600301944,0.03256266104913807,0.05423478482302012,0.2788915497776257
2021-08-07,ADA,0.05005347593582865,0.021201563866433425,0.03206162166447881,0.05350231353490674,0.2788915497776257
2021-08-08,ADA,-0.03204997623412775,0.02659329247021816,0.03259255032859899,0.05719296487448014,0.2788915497776257
2021-08-09,ADA,0.034373903893370805,0.02662162809558626,0.0329899761392082,0.05183839558203751,0.2788915497776257
2021-08-10,ADA,0.1380128857239742,0.04988629458807374,0.04085334743616445,0.051587774561552883,0.2788915497776257
2021-08-11,ADA,0.06877234803337307,0.0502042614592243,0.041728808111191146,0.054732431614331924,0.2788915497776257
2021-08-12,ADA,0.02174640347942458,0.04906702807861985,0.0408141317876455,0.05930161848629433,0.2788915497776257
2021-08-13,ADA,0.16710325256494207,0.06348693755896787,0.0491591822252377,0.059398004034682254,0.2788915497776257
2021-08-14,ADA,0.023005704666604565,0.06502279677040095,0.048323041517414074,0.06199966045472948,0.2788915497776257
2021-08-15,ADA,-0.009644391626291271,0.06082175554455492,0.04713123472696528,0.06690226743764384,0.2788915497776257
2021-08-16,ADA,-0.04398393870863526,0.07141132094201805,0.04846651460661033,0.07330445937185343,0.2788915497776257
2021-08-17,ADA,-0.07120787872936185,0.07298354026648786,0.05114557345852149,0.0831606929377084,0.2788915497776257
2021-08-18,ADA,0.09376786735277287,0.07573176956253479,0.051329201153152856,0.08361789804549868,0.2788915497776257
2021-08-19,ADA,0.16005322435014024,0.08897393709789338,0.05458150369105439,0.08230481574465846,0.19869996578857338
2021-08-20,ADA,0.005980910245381166,0.07416934802607873,0.05258148108243796,0.08621923338704707,0.18877865206979133
2021-08-21,ADA,-0.00879586268681043,0.07497297379299227,0.05290458518850903,0.08868047444934181,0.17365720150530278
2021-08-22,ADA,0.11125261903783734,0.08034264476943342,0.0550673579026361,0.08517610896626761,0.159493670886076
2021-08-23,ADA,0.0777477910458797,0.07424348067506728,0.05574025481797789,0.08347381213736868,0.159493670886076
2021-08-24,ADA,-0.06740532381997799,0.07334345020390218,0.05816993684935148,0.0925494853107315,0.1412247690728703
2021-08-25,ADA,0.007466803987199677,0.07274376256454952,0.05828103123559724,0.09113336462734056,0.12425590147109133
2021-08-26,ADA,-0.07703541438481187,0.06405658317219746,0.06124962462273669,0.10227735081374323,0.132821075740944
2021-08-27,ADA,0.1653481012658229,0.08464877056971826,0.06611014799845033,0.09079623702841624,0.132821075740944
2021-08-28,ADA,-0.033604887983706755,0.0866852780537058,0.06686809179784386,0.09424205931055248,0.132821075740944
2021-08-29,ADA,0.0014049877063575522,0.07952450057361747,0.06703273550774265,0.09401212607105278,0.132821075740944
2021-08-30,ADA,-0.04103823219922831,0.07597136692729167,0.06808454780008207,0.09830442052461073,0.132821075740944
2021-08-31,ADA,0.012070226773957637,0.07183329389510837,0.06790523748137996,0.09567349888997884,0.132821075740944
2021-09-01,ADA,0.036863028550777166,0.07271189353146786,0.06766482468199685,0.08952596723597073,0.132821075740944
2021-09-02,ADA,0.0317183687696061,0.06369820172581861,0.06758394586253419,0.08335183397683396,0.132821075740944
2021-09-03,ADA,0.002027027027027062,0.027561370689504885,0.06762048474476248,0.08113380213852227,0.132821075740944
2021-09-04,ADA,-0.045853000674308864,0.030005283068483747,0.06882327726538456,0.08550479555779908,0.132821075740944
2021-09-05,ADA,0.028268551236749095,0.03166298472898307,0.06877208317934183,0.07953117329405988,0.132821075740944
2021-09-06,ADA,-0.026460481099656374,0.029040068976918174,0.06928230371510254,0.07765871615147998,0.132821075740944
2021-09-07,ADA,-0.11260148252735624,0.05013182785042142,0.07288264479902921,0.10215081259234002,0.15239379635873243
2021-09-08,ADA,-0.017501988862370532,0.04595214826340565,0.07317494249659474,0.10879988432620007,0.16722859069453808
2021-09-09,ADA,0.019433198380566674,0.04414005571923439,0.06981446799217506,0.1043997503687734,0.16722859069453808
2021-09-10,ADA,-0.05361397934868939,0.044141230166566146,0.07018421191320265,0.10622864336670462,0.1965610249494269
2021-09-11,ADA,0.10700797314309685,0.0640847252606955,0.07222274421929847,0.10286472435828005,0.1965610249494269
2021-09-12,ADA,-0.021607278241091765,0.06241556725003612,0.06668280065334839,0.10712901975978299,0.1965610249494269
2021-09-13,ADA,-0.06935296396745438,0.0652750045537119,0.06805690680555326,0.11868086118710594,0.1965610249494269
2021-09-14,ADA,-0.0024979184013322886,0.053564846968880746,0.0680164773099014,0.11715955163367517,0.1965610249494269
2021-09-15,ADA,0.045492487479131816,0.05601916647816927,0.0677382476735666,0.11328771029369832,0.1965610249494269
2021-09-16,ADA,-0.035129740518962116,0.057053549981255426,0.06662215118918428,0.11481175010343403,0.1965610249494269
2021-09-17,ADA,-0.027720314439387606,0.05451561195761076,0.06506809270968178,0.11805471124620062,0.2076871207012812
2021-09-18,ADA,0.008936170212765937,0.03370482368624541,0.0584377948496867,0.11586431282761946,0.2076871207012812
2021-09-19,ADA,-0.03711514129059468,0.03459355674582713,0.05881861596138086,0.12017395657343095,0.23027646662171283
2021-09-20,ADA,-0.08935611038107738,0.039322164598099694,0.06092617242886332,0.13869992441421014,0.299055967633176
2021-09-21,ADA,-0.04473304473304485,0.03947094432141125,0.05747555713631948,0.12519421665947347,0.3304113283884019
2021-09-22,ADA,0.136455186304129,0.06648572659050762,0.06125810655584554,0.10816823849610735,0.3304113283884019
2021-09-23,ADA,0.03101462117855558,0.06731678603086919,0.06054897954883906,0.10288845232979313,0.3304113283884019
2021-09-24,ADA,-0.021486892995272844,0.06702736423818381,0.06059896087097702,0.10404981491938013,0.3304113283884019
2021-09-25,ADA,0.010101010101009944,0.06705655846487592,0.05911586744616117,0.0965186335403727,0.3304113283884019
2021-09-26,ADA,-0.040434782608695596,0.06731333626318053,0.050703971211698895,0.09624894815198398,0.3304113283884019
2021-09-27,ADA,-0.03488898957861353,0.05953807703294439,0.050725843494048975,0.09520120724346082,0.3304113283884019
2021-09-28,ADA,-0.04366197183098586,0.059410931990522414,0.051080691566599314,0.10045935900133254,0.3304113283884019
2021-09-29,ADA,0.014236622484045114,0.02790754538060148,0.05091932863227508,0.09569561609735863,0.3304113283884019
2021-09-30,ADA,0.02371732817037775,0.02636920383351396,0.05111500040648259,0.09033772374197907,0.3304113283884019
2021-10-01,ADA,0.06666666666666643,0.037924080966746064,0.05224708782178849,0.08640134245187439,0.3304113283884019
2021-10-02,ADA,-0.003989361702127603,0.037675317421978716,0.05176437721897866,0.08677919766037259,0.3304113283884019
2021-10-03,ADA,0.0017801513128616886,0.03437399201994282,0.051762830486280505,0.08503839563368665,0.3304113283884019
2021-10-04,ADA,-0.026654820079964447,0.03316283771704289,0.05140624229557606,0.08019495338071334,0.3304113283884019
2021-10-05,ADA,0.019169329073482455,0.02677789181650122,0.05122265109656017,0.07114068197812042,0.3304113283884019
2021-10-06,ADA,-0.01074787281683831,0.028083219502738104,0.05110623109792687,0.06670762465239606,0.3304113283884019
2021-10-07,ADA,0.03123585332729739,0.028724099575814562,0.04759807042346713,0.06650570676031607,0.3304113283884019
2021-10-08,ADA,-0.017998244073748837,0.018916140944336364,0.04760348012870548,0.06191327670987932,0.3304113283884019
2021-10-09,ADA,0.013857845328564933,0.019537889572985908,0.04752952000990767,0.056531872008062485,0.3304113283884019
2021-10-10,ADA,-0.03483245149911807,0.023305618211094888,0.04697092664703517,0.05736474580695684,0.3304113283884019
2021-10-11,ADA,-0.00822293284604858,0.02153877924728847,0.04241020068682409,0.05764295584654864,0.3304113283884019
2021-10-12,ADA,-0.024412713035467548,0.021080591079167547,0.04244848643085103,0.05766895993524886,0.3304113283884019
2021-10-13,ADA,0.03399433427762033,0.025406284350145053,0.04132037279535606,0.05551206784083495,0.3304113283884019
2021-10-14,ADA,-0.008219178082191636,0.021764794263265004,0.04133431963556844,0.05544593528018942,0.3304113283884019
2021-10-15,ADA,0.02117863720073654,0.023097035321603503,0.040618879345882535,0.05184851217312894,0.3304113283884019
2021-10-16,ADA,-0.017583408476104623,0.02283615392321858,0.04028042836003668,0.051170261587884354,0.3304113283884019
2021-10-17,ADA,-0.009637448370812263,0.019688921207005983,0.04003542178336347,0.05206540447504303,0.3304113283884019
2021-10-18,ADA,-0.013901760889712622,0.02004878233976556,0.04003633022644944,0.05172529538131042,0.3304113283884019
2021-10-19,ADA,-0.008458646616541499,0.01827403473734384,0.03954543689141478,0.05152335815842924,0.3304113283884019
2021-10-20,ADA,0.03791469194312791,0.01934734738778376,0.03665236975936938,0.048858447488584485,0.3304113283884019
2021-10-21,ADA,-0.024200913242009126,0.021070574886946296,0.035951198818598366,0.04813155959622971,0.31321645313553614
2021-10-22,ADA,0.008890968647636832,0.01951248659614923,0.026123794543032375,0.04721044261860589,0.31321645313553614
2021-10-23,ADA,0.004638218923933124,0.018815755863844128,0.025460714998495174,0.04580530273051051,0.31321645313553614
2021-10-24,ADA,-0.02123730378578015,0.020004964019212593,0.025454407272381446,0.04541778975741242,0.31321645313553614
2021-10-25,ADA,0.01132075471698113,0.019868380548427076,0.025474760245153487,0.04227745202558639,0.31321645313553614
2021-10-26,ADA,-0.0032649253731343864,0.01958631539334019,0.02445976930291913,0.041680593622568395,0.31321645313553614
2021-10-27,ADA,-0.10528778661675253,0.03775697094750452,0.030299658524286614,0.05517782426778246,0.31321645313553614
2021-10-28,ADA,0.03922594142259417,0.04259055973607435,0.030256240483168263,0.05607879790063989,0.30343897505057327
2021-10-29,ADA,0.014091595369904342,0.04294680196052498,0.03025391927676566,0.05395249911378946,0.28691840863115303
2021-10-30,ADA,-0.02977667493796532,0.043114325133835896,0.030358210234748897,0.05611983924004387,0.24707903780068738
2021-10-31,ADA,0.004603580562659859,0.043404342864495626,0.02758639179121191,0.056262729124236285,0.24707903780068738
2021-11-01,ADA,-0.0076374745417514545,0.04258128945186808,0.027593157985317716,0.05805174814923406,0.24707903780068738
2021-11-02,ADA,0.011287839917906606,0.04333384137900438,0.027715948247692263,0.05736754366891355,0.24707903780068738
2021-11-03,ADA,0.04667681380010147,0.024289554199086835,0.028823666267951072,0.05750986773769131,0.2117896223085069
2021-11-04,ADA,-0.03877847794474065,0.02665822533878847,0.029306216725542154,0.059938044809451786,0.17020470053070502
2021-11-05,ADA,-0.0005042864346949116,0.02604343128311954,0.029279553213135513,0.05899524290038924,0.17020470053070502
2021-11-06,ADA,0.01160443995963667,0.02365904421605612,0.028717314023146166,0.06024225151407198,0.17020470053070502
2021-11-07,ADA,0.007980049875311757,0.023702988450885278,0.028668429806412547,0.05923517353502512,0.17020470053070502
2021-11-08,ADA,0.0514596734289956,0.028047148896991492,0.03015936724600126,0.05862184873949582,0.17020470053070502
2021-11-09,ADA,0.06823529411764717,0.03404187476922464,0.032003812680445776,0.06095028319697925,0.16066725197541706
2021-11-10,ADA,-0.07621145374449345,0.04587854813965749,0.03490434856197412,0.06757953539069421,0.16066725197541706
2021-11-11,ADA,-0.008583690987124415,0.043042095664840935,0.03465816313542927,0.06617192331478049,0.16066725197541706
2021-11-12,ADA,-0.016354016354016454,0.043824510549235786,0.03418692855377924,0.06863429968564447,0.16066725197541706
2021-11-13,ADA,0.0024449877750609694,0.0437578244374227,0.03417257089720775,0.06721254355400702,0.16066725197541706
2021-11-14,ADA,-0.004878048780487698,0.04382784064509381,0.03391966855040232,0.06579131652661067,0.16066725197541706
2021-11-15,ADA,-0.01127450980392164,0.03900870633954667,0.03384309636062108,0.06569162121963316,0.16066725197541706
2021-11-16,ADA,-0.07089737233515114,0.03024523064139293,0.036021133656187206,0.07817502668089651,0.17444933920704842
2021-11-17,ADA,0.0010672358591248265,0.023435656456869555,0.035984578070168166,0.07443649101431621,0.17444933920704842
2021-11-18,ADA,-0.04797441364605537,0.02571819137139725,0.036853607260983696,0.07962725963845788,0.213215859030837
2021-11-19,ADA,0.04311310190369544,0.034285372298289776,0.037065870442088915,0.07948010121923169,0.213215859030837
2021-11-20,ADA,0.03166935050993014,0.03749568304979834,0.03743966477905714,0.07696595807938161,0.213215859030837
2021-11-21,ADA,-0.04526534859521325,0.03955248074713562,0.038131112719905526,0.08182172051381861,0.213215859030837
2021-11-22,ADA,-0.03215258855585823,0.040002305977674936,0.03840437956060841,0.08252895752895754,0.21762114537444935
2021-11-23,ADA,-0.014076576576576683,0.03352410717581319,0.038330141646372516,0.07575263114954721,0.22863436123348024
